"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127486 12 7 1 2
"3" 8 39 127471 27 5 2 5
"4" 12 47 127463 33 3 5 6
"5" 16 54 127456 33 6 7 8
"6" 20 80 127428 51 10 7 12
"7" 24 116 127393 77 16 9 14
"8" 28 154 127350 108 18 10 18
"9" 32 201 127306 139 22 13 27
"10" 36 244 127250 163 32 15 34
"11" 40 344 127154 235 37 20 52
"12" 44 457 127037 297 51 31 78
"13" 48 602 126897 388 64 44 106
"14" 52 784 126705 503 90 53 138
"15" 56 1030 126458 667 114 67 182
"16" 60 1296 126189 821 137 98 240
"17" 64 1621 125842 991 189 128 313
"18" 68 2116 125335 1297 237 165 417
"19" 72 2750 124694 1679 312 224 535
"20" 76 3478 123929 2127 371 291 689
"21" 80 4482 122897 2792 455 352 883
"22" 84 5700 121669 3529 607 460 1104
"23" 88 7231 120093 4437 772 604 1418
"24" 92 9232 118037 5629 983 774 1846
"25" 96 11609 115604 7044 1222 1038 2305
"26" 100 14615 112506 8739 1660 1301 2915
"27" 104 18528 108533 11092 2022 1635 3779
"28" 108 23099 103789 13704 2523 2073 4799
"29" 112 28642 98193 16769 3149 2648 6076
"30" 116 35274 91357 20362 3818 3333 7761
"31" 120 43060 83457 24442 4801 4125 9692
"32" 124 51794 74524 28646 5878 5110 12160
"33" 128 61325 64830 32574 7187 6383 15181
"34" 132 71634 54374 36369 8548 7950 18767
"35" 136 82226 43650 39451 9977 9771 23027
"36" 140 92251 33562 41195 11302 11865 27889
"37" 144 101403 24377 41173 12657 14237 33336
"38" 148 109292 16617 39435 13675 16766 39416
"39" 152 115590 10440 35942 14280 19567 45801
"40" 156 119940 6220 30693 14500 22325 52422
"41" 160 122928 3530 24833 14112 25123 58860
"42" 164 124695 1963 18921 12820 27784 65170
"43" 168 125853 1049 13705 11456 30154 70538
"44" 172 126459 596 9507 9387 32266 75299
"45" 176 126831 390 6122 7705 33939 79065
"46" 180 127058 251 3884 5723 35296 82155
"47" 184 127191 174 2366 4188 36240 84397
"48" 188 127279 132 1385 2966 36933 85995
"49" 192 127337 110 827 1955 37444 87111
"50" 196 127369 101 486 1299 37740 87844
"51" 200 127390 90 252 860 37929 88349
