"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 17 127492 7 3 5 2
"3" 32 20 127490 10 2 5 3
"4" 48 26 127483 15 3 5 3
"5" 64 34 127476 23 2 5 4
"6" 80 32 127475 20 1 6 5
"7" 96 41 127468 24 4 6 7
"8" 112 49 127461 31 1 7 10
"9" 128 60 127449 32 7 8 13
"10" 144 73 127436 40 9 8 16
"11" 160 103 127403 64 10 10 19
"12" 176 128 127374 76 14 12 26
"13" 192 175 127328 108 19 15 33
"14" 208 237 127268 147 21 19 50
"15" 224 302 127202 185 28 27 62
"16" 240 370 127128 228 34 30 78
"17" 256 470 127038 289 50 39 92
"18" 272 593 126901 362 62 47 122
"19" 288 743 126745 444 81 59 159
"20" 304 951 126541 573 91 85 202
"21" 320 1161 126318 683 112 108 258
"22" 336 1498 125985 889 171 133 305
"23" 352 1893 125567 1145 195 168 385
"24" 368 2371 125086 1434 222 221 494
"25" 384 3008 124415 1806 319 261 622
"26" 400 3876 123529 2349 399 338 790
"27" 416 4970 122409 3039 504 426 1001
"28" 432 6272 121083 3847 632 524 1269
"29" 448 7872 119457 4800 790 675 1607
"30" 464 9886 117378 5958 1032 857 2039
"31" 480 12481 114725 7402 1387 1089 2603
"32" 496 15812 111295 9395 1684 1411 3322
"33" 512 19735 107300 11722 2029 1796 4188
"34" 528 24282 102639 14265 2503 2238 5276
"35" 544 29933 96836 17265 3262 2836 6570
"36" 560 36708 89901 20887 4056 3536 8229
"37" 576 44633 81853 24842 5089 4413 10289
"38" 592 53414 72850 28956 6087 5562 12809
"39" 608 63135 63001 33095 7289 6899 15852
"40" 624 73269 52761 36601 8587 8468 19613
"41" 640 83284 42579 39039 9974 10340 23931
"42" 656 93093 32782 40343 11389 12512 28849
"43" 672 101911 23954 40009 12527 14934 34441
"44" 688 109581 16345 38157 13481 17447 40496
"45" 704 115599 10420 34559 14038 20164 46838
"46" 720 119810 6378 29599 14013 22885 53313
"47" 736 122819 3662 23984 13541 25645 59649
"48" 752 124599 2061 18475 12284 28142 65698
"49" 768 125749 1160 13436 10871 30428 71014
"50" 784 126392 706 9267 9083 32403 75639
"51" 800 126782 431 6070 7321 34035 79356
