"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127488 12 6 2 2
"3" 8 33 127477 23 2 3 5
"4" 12 40 127469 29 3 3 5
"5" 16 46 127463 31 5 4 6
"6" 20 65 127444 47 5 4 9
"7" 24 75 127430 50 6 5 14
"8" 28 105 127405 64 13 9 19
"9" 32 129 127379 76 14 13 26
"10" 36 161 127340 96 15 15 35
"11" 40 211 127295 134 20 18 39
"12" 44 265 127241 171 21 26 47
"13" 48 319 127184 196 35 31 57
"14" 52 413 127087 245 62 35 71
"15" 56 545 126949 333 66 45 101
"16" 60 718 126782 446 76 63 133
"17" 64 900 126584 559 91 76 174
"18" 68 1183 126299 753 109 96 225
"19" 72 1519 125946 952 159 121 287
"20" 76 1960 125505 1222 222 159 357
"21" 80 2540 124894 1580 269 214 477
"22" 84 3240 124189 2025 321 263 631
"23" 88 4161 123245 2593 448 331 789
"24" 92 5291 122066 3237 596 421 1037
"25" 96 6813 120524 4188 717 566 1342
"26" 100 8672 118621 5275 960 709 1728
"27" 104 10989 116220 6716 1142 913 2218
"28" 108 13930 113232 8471 1480 1160 2819
"29" 112 17406 109651 10513 1811 1507 3575
"30" 116 21731 105247 12914 2395 1912 4510
"31" 120 27015 99823 15856 2963 2429 5767
"32" 124 33223 93429 19229 3549 3108 7337
"33" 128 40596 85882 23017 4493 3910 9176
"34" 132 49093 77294 27102 5579 4872 11540
"35" 136 58392 67800 31263 6714 6063 14352
"36" 140 68303 57746 35072 7970 7527 17734
"37" 144 78468 47491 38084 9283 9224 21877
"38" 148 88712 37194 40204 10875 11171 26462
"39" 152 98112 27703 40654 12150 13548 31760
"40" 156 106361 19558 39424 13160 16095 37682
"41" 160 113192 12758 36688 13941 18704 43859
"42" 164 118231 7927 32137 14312 21471 50311
"43" 168 121772 4618 26652 13985 24239 56896
"44" 172 123963 2634 20851 13138 26829 63145
"45" 176 125386 1488 15594 11721 29233 68838
"46" 180 126135 883 10912 10061 31339 73823
"47" 184 126622 528 7318 8166 33160 77978
"48" 188 126921 374 4746 6345 34493 81337
"49" 192 127089 265 2949 4734 35546 83860
"50" 196 127214 202 1772 3418 36341 85683
"51" 200 127283 171 1055 2356 36873 86999
