"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 27 127485 17 6 1 3
"3" 32 38 127474 28 4 1 5
"4" 48 50 127460 36 4 3 7
"5" 64 58 127450 39 5 4 10
"6" 80 74 127435 43 12 4 15
"7" 96 110 127395 71 11 7 21
"8" 112 141 127364 94 13 8 26
"9" 128 176 127330 118 16 12 30
"10" 144 232 127268 154 24 19 35
"11" 160 288 127205 177 41 26 44
"12" 176 401 127102 263 50 28 60
"13" 192 528 126967 341 62 39 86
"14" 208 665 126826 430 66 55 114
"15" 224 840 126650 525 95 73 147
"16" 240 1076 126396 665 118 92 201
"17" 256 1384 126093 857 141 109 277
"18" 272 1756 125704 1082 191 143 340
"19" 288 2235 125210 1383 236 178 438
"20" 304 2862 124572 1758 327 225 552
"21" 320 3684 123745 2280 369 310 725
"22" 336 4687 122718 2880 482 394 931
"23" 352 5897 121465 3601 622 509 1165
"24" 368 7419 119894 4490 772 642 1515
"25" 384 9479 117783 5730 995 818 1936
"26" 400 11926 115298 7204 1253 1049 2420
"27" 416 15024 112117 9012 1642 1321 3049
"28" 432 18880 108184 11320 1972 1676 3912
"29" 448 23421 103528 13792 2533 2149 4947
"30" 464 29180 97634 17015 3224 2710 6231
"31" 480 36029 90637 20744 3968 3369 7948
"32" 496 44124 82357 24986 4899 4228 10011
"33" 512 53009 73293 29121 6024 5345 12519
"34" 528 62696 63416 33251 7232 6653 15560
"35" 544 72873 53114 36904 8490 8228 19251
"36" 560 83109 42840 39581 10072 9991 23465
"37" 576 93203 32668 41054 11569 12134 28446
"38" 592 101996 23750 40584 12839 14549 34024
"39" 608 109792 16090 38720 13855 17160 40057
"40" 624 115718 10253 34980 14382 19944 46412
"41" 640 120194 6080 30053 14349 22811 52981
"42" 656 122929 3503 24147 13785 25634 59363
"43" 672 124703 1957 18462 12726 28168 65347
"44" 688 125749 1139 13345 11092 30463 70849
"45" 704 126377 672 9192 9228 32417 75540
"46" 720 126762 425 6029 7342 34068 79323
"47" 736 127010 288 3864 5595 35353 82198
"48" 752 127135 213 2345 4150 36284 84356
"49" 768 127241 173 1360 2921 37000 85960
"50" 784 127274 165 772 1982 37457 87063
"51" 800 127321 147 451 1278 37780 87812
