"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127478 20 6 0 4
"3" 8 37 127472 27 2 1 7
"4" 12 45 127464 34 3 1 7
"5" 16 51 127457 35 4 3 9
"6" 20 64 127445 40 7 5 12
"7" 24 89 127420 58 11 6 14
"8" 28 111 127396 71 15 7 18
"9" 32 143 127361 90 16 13 24
"10" 36 187 127320 119 23 18 27
"11" 40 243 127260 152 26 22 43
"12" 44 322 127181 201 42 25 54
"13" 48 416 127080 270 45 30 71
"14" 52 556 126936 360 61 41 94
"15" 56 732 126769 477 76 53 126
"16" 60 918 126563 578 98 68 174
"17" 64 1199 126284 767 126 92 214
"18" 68 1496 125964 917 170 124 285
"19" 72 1922 125543 1184 201 157 380
"20" 76 2439 125007 1496 260 194 489
"21" 80 3147 124277 1945 326 254 622
"22" 84 3952 123454 2394 447 328 783
"23" 88 5050 122307 3084 526 422 1018
"24" 92 6384 120947 3917 652 532 1283
"25" 96 8161 119152 4959 868 696 1638
"26" 100 10282 116980 6192 1114 876 2100
"27" 104 13214 113980 8027 1417 1110 2660
"28" 108 16647 110453 10070 1804 1399 3374
"29" 112 20958 106046 12603 2258 1805 4292
"30" 116 25994 100861 15399 2809 2295 5491
"31" 120 32300 94447 18865 3606 2913 6916
"32" 124 39692 86895 22755 4519 3704 8714
"33" 128 47933 78482 26804 5427 4659 11043
"34" 132 57238 68889 31033 6589 5839 13777
"35" 136 67303 58745 34983 7844 7305 17171
"36" 140 77326 48579 38085 9172 9005 21064
"37" 144 87476 38379 40148 10714 11035 25579
"38" 148 96795 29006 40606 12036 13256 30897
"39" 152 105316 20613 39655 13270 15723 36668
"40" 156 112319 13652 37015 14046 18397 42861
"41" 160 117588 8491 32789 14176 21239 49384
"42" 164 121304 5032 27369 14069 23989 55877
"43" 168 123654 2880 21714 13250 26630 62060
"44" 172 125177 1618 16320 12043 29083 67731
"45" 176 126009 974 11439 10425 31332 72813
"46" 180 126522 627 7708 8564 33197 77053
"47" 184 126835 405 4935 6762 34668 80470
"48" 188 127051 298 3093 5073 35792 83093
"49" 192 127186 227 1852 3636 36628 85070
"50" 196 127250 194 1105 2484 37207 86454
"51" 200 127294 169 641 1618 37589 87446
