"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127485 15 2 4 4
"3" 8 26 127483 15 1 6 4
"4" 12 31 127479 14 5 6 6
"5" 16 42 127466 22 6 7 7
"6" 20 63 127447 38 8 8 9
"7" 24 74 127436 42 8 11 13
"8" 28 95 127410 58 8 12 17
"9" 32 114 127391 69 11 16 18
"10" 36 153 127354 98 15 19 21
"11" 40 201 127303 123 20 21 37
"12" 44 253 127253 157 18 27 51
"13" 48 321 127181 201 27 31 62
"14" 52 392 127108 236 39 36 81
"15" 56 506 126998 303 57 44 102
"16" 60 623 126871 375 57 60 131
"17" 64 800 126697 484 76 74 166
"18" 68 1020 126467 617 101 93 209
"19" 72 1301 126177 790 134 116 261
"20" 76 1624 125842 985 168 146 325
"21" 80 2050 125410 1243 217 180 410
"22" 84 2635 124790 1584 317 218 516
"23" 88 3422 123998 2098 367 285 672
"24" 92 4351 123049 2663 451 362 875
"25" 96 5572 121804 3411 587 459 1115
"26" 100 7067 120270 4323 719 575 1450
"27" 104 8864 118419 5377 945 727 1815
"28" 108 11255 115937 6814 1193 953 2295
"29" 112 14269 112877 8612 1553 1182 2922
"30" 116 17981 109103 10769 1936 1545 3731
"31" 120 22515 104451 13391 2396 2007 4721
"32" 124 27792 98990 16288 3009 2521 5974
"33" 128 34304 92347 19761 3844 3165 7534
"34" 132 41686 84832 23527 4653 4018 9488
"35" 136 50195 76171 27545 5727 5064 11859
"36" 140 59560 66658 31557 7042 6207 14754
"37" 144 69616 56426 35515 8164 7715 18222
"38" 148 79757 46209 38386 9618 9364 22389
"39" 152 89733 36149 40089 11155 11318 27171
"40" 156 99029 26800 40545 12320 13614 32550
"41" 160 107147 18662 39182 13360 16087 38518
"42" 164 113798 12163 36237 14071 18691 44799
"43" 168 118806 7370 31784 14260 21561 51201
"44" 172 122046 4328 26210 13911 24368 57557
"45" 176 124132 2486 20351 12880 27038 63863
"46" 180 125459 1387 14949 11701 29415 69394
"47" 184 126170 828 10498 9890 31469 74313
"48" 188 126690 488 7088 8099 33219 78284
"49" 192 126939 335 4544 6179 34646 81570
"50" 196 127108 244 2802 4620 35681 84005
"51" 200 127218 189 1679 3334 36397 85808
