"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 32 127478 22 6 1 3
"3" 8 47 127461 37 4 3 3
"4" 12 51 127456 36 4 4 7
"5" 16 64 127445 42 9 4 9
"6" 20 88 127420 55 13 7 13
"7" 24 124 127386 79 15 11 19
"8" 28 162 127343 103 16 15 28
"9" 32 204 127300 131 22 17 34
"10" 36 256 127246 168 27 21 40
"11" 40 321 127174 196 45 26 54
"12" 44 439 127059 279 54 36 70
"13" 48 556 126928 352 60 46 98
"14" 52 745 126752 468 81 65 131
"15" 56 944 126539 593 93 88 170
"16" 60 1204 126284 753 128 103 220
"17" 64 1542 125921 958 170 130 284
"18" 68 2017 125436 1251 233 162 371
"19" 72 2601 124849 1626 263 209 503
"20" 76 3292 124138 2050 341 263 638
"21" 80 4262 123127 2640 449 339 834
"22" 84 5461 121896 3429 508 447 1077
"23" 88 6842 120491 4237 720 541 1344
"24" 92 8673 118630 5292 931 743 1707
"25" 96 10988 116248 6703 1152 951 2182
"26" 100 13818 113350 8356 1460 1221 2781
"27" 104 17217 109840 10258 1858 1542 3559
"28" 108 21674 105302 12815 2427 1919 4513
"29" 112 27089 99739 15960 2956 2438 5735
"30" 116 33359 93388 19409 3596 3126 7228
"31" 120 40672 85874 23179 4523 3954 9016
"32" 124 49236 77192 27389 5555 4952 11340
"33" 128 58547 67653 31576 6712 6099 14160
"34" 132 68706 57345 35487 8203 7534 17482
"35" 136 78843 47048 38432 9617 9290 21504
"36" 140 88905 36952 40489 11074 11332 26010
"37" 144 98346 27530 40938 12314 13628 31466
"38" 148 106588 19302 39530 13511 16204 37343
"39" 152 113333 12631 36572 14150 18948 43663
"40" 156 118352 7830 32061 14421 21758 50112
"41" 160 121782 4579 26640 13960 24517 56665
"42" 164 124061 2596 20872 13037 27189 62963
"43" 168 125350 1453 15420 11665 29678 68587
"44" 172 126222 828 11005 9854 31809 73554
"45" 176 126637 515 7351 8107 33581 77598
"46" 180 126920 347 4711 6362 34954 80893
"47" 184 127126 244 2950 4791 36022 83363
"48" 188 127216 186 1747 3429 36825 85215
"49" 192 127302 149 1036 2348 37387 86531
"50" 196 127343 131 611 1540 37748 87444
"51" 200 127352 121 349 988 37975 88040
