"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 20 127489 10 5 1 4
"3" 8 30 127480 19 3 2 6
"4" 12 36 127473 24 2 2 8
"5" 16 46 127461 26 7 3 10
"6" 20 64 127445 40 6 3 15
"7" 24 76 127432 46 7 7 16
"8" 28 94 127411 58 8 7 21
"9" 32 131 127374 79 18 9 25
"10" 36 171 127333 106 20 13 32
"11" 40 232 127276 149 26 17 40
"12" 44 290 127213 181 25 27 57
"13" 48 375 127126 229 37 37 72
"14" 52 479 127021 291 58 45 85
"15" 56 595 126897 362 64 52 117
"16" 60 781 126707 488 91 62 140
"17" 64 1014 126469 639 115 81 179
"18" 68 1288 126189 801 155 107 225
"19" 72 1658 125810 1029 187 142 300
"20" 76 2177 125277 1355 242 181 399
"21" 80 2785 124658 1748 276 241 520
"22" 84 3482 123939 2146 364 301 671
"23" 88 4478 122905 2731 497 387 863
"24" 92 5699 121655 3480 612 497 1110
"25" 96 7262 120057 4442 753 645 1422
"26" 100 9246 118037 5647 964 826 1809
"27" 104 11640 115570 7074 1224 1031 2311
"28" 108 14605 112517 8764 1605 1299 2937
"29" 112 18307 108744 10958 1950 1645 3754
"30" 116 22892 104061 13595 2387 2112 4798
"31" 120 28211 98576 16485 3012 2646 6068
"32" 124 34481 92223 19720 3775 3318 7668
"33" 128 42070 84444 23486 4686 4206 9692
"34" 132 50668 75705 27695 5626 5274 12073
"35" 136 59784 66445 31664 6798 6473 14849
"36" 140 69644 56398 35195 8272 7851 18326
"37" 144 80162 45731 38436 9755 9654 22317
"38" 148 90131 35657 40290 11093 11704 27044
"39" 152 99498 26335 40743 12390 13974 32391
"40" 156 107606 18378 39393 13428 16477 38308
"41" 160 114104 11925 36154 14228 19207 44515
"42" 164 118903 7277 31406 14536 22009 50952
"43" 168 122185 4165 25927 13979 24792 57487
"44" 172 124288 2361 20160 13013 27526 63589
"45" 176 125460 1366 14672 11646 29929 69213
"46" 180 126221 820 10260 9823 32019 74119
"47" 184 126698 499 6861 7926 33788 78123
"48" 188 126980 318 4369 6142 35138 81331
"49" 192 127161 204 2701 4538 36170 83752
"50" 196 127257 163 1578 3274 36922 85483
"51" 200 127307 135 930 2250 37454 86673
