"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127488 15 4 3 3
"3" 32 33 127476 23 4 3 3
"4" 48 38 127468 27 3 3 5
"5" 64 51 127457 35 5 4 7
"6" 80 64 127443 39 9 4 12
"7" 96 82 127426 53 9 6 14
"8" 112 109 127398 68 13 8 20
"9" 128 139 127370 85 18 11 25
"10" 144 167 127336 99 18 16 34
"11" 160 209 127293 126 19 21 43
"12" 176 261 127238 161 21 24 55
"13" 192 347 127159 208 36 31 72
"14" 208 440 127060 267 46 36 91
"15" 224 573 126919 351 66 42 114
"16" 240 732 126764 461 69 57 145
"17" 256 883 126592 543 85 70 185
"18" 272 1161 126321 704 126 97 234
"19" 288 1466 125999 883 166 122 295
"20" 304 1895 125563 1175 186 151 383
"21" 320 2384 125071 1440 279 199 466
"22" 336 3116 124324 1926 321 250 619
"23" 352 3935 123471 2406 405 329 795
"24" 368 4991 122389 3047 514 412 1018
"25" 384 6275 121089 3818 649 525 1283
"26" 400 7920 119389 4784 845 679 1612
"27" 416 10053 117225 6066 1088 858 2041
"28" 432 12727 114460 7683 1364 1096 2584
"29" 448 16063 111042 9706 1699 1403 3255
"30" 464 19999 106992 11925 2188 1791 4095
"31" 480 25041 101857 14790 2799 2274 5178
"32" 496 30989 95723 18096 3405 2863 6625
"33" 512 37994 88591 21878 4100 3643 8373
"34" 528 45997 80415 25835 5136 4591 10435
"35" 544 55005 71259 29808 6364 5705 13128
"36" 560 64821 61230 33758 7684 7126 16253
"37" 576 74927 51008 37147 8923 8699 20158
"38" 592 85129 40763 39617 10334 10639 24539
"39" 608 94627 31183 40494 11799 12844 29490
"40" 624 103445 22449 39984 12917 15244 35300
"41" 640 110752 15181 37793 13662 17869 41428
"42" 656 116496 9568 33941 14237 20601 47717
"43" 672 120608 5691 28833 14129 23366 54280
"44" 688 123363 3190 23208 13629 26039 60487
"45" 704 124980 1775 17546 12418 28585 66431
"46" 720 125851 1060 12527 10643 30871 71810
"47" 736 126478 651 8561 8888 32780 76249
"48" 752 126828 411 5514 7117 34374 79823
"49" 768 127031 287 3478 5338 35617 82598
"50" 784 127194 198 2124 3962 36462 84646
"51" 800 127262 158 1273 2770 37113 86106
