"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 35 127475 25 9 0 1
"3" 8 54 127455 44 6 0 4
"4" 12 66 127441 47 11 1 7
"5" 16 86 127419 65 4 2 15
"6" 20 101 127407 70 10 4 17
"7" 24 125 127383 79 16 7 23
"8" 28 167 127339 100 25 9 33
"9" 32 223 127278 145 20 16 42
"10" 36 283 127218 183 31 18 51
"11" 40 368 127132 231 46 25 66
"12" 44 490 127000 322 53 29 86
"13" 48 649 126838 419 77 45 108
"14" 52 832 126654 532 93 65 142
"15" 56 1126 126351 727 130 83 186
"16" 60 1457 126021 942 157 100 258
"17" 64 1847 125606 1182 191 143 331
"18" 68 2348 125091 1492 251 182 423
"19" 72 2977 124446 1870 303 248 556
"20" 76 3855 123568 2406 414 310 725
"21" 80 4908 122485 3051 496 406 955
"22" 84 6184 121153 3798 675 494 1217
"23" 88 7873 119413 4807 858 657 1551
"24" 92 10060 117212 6121 1100 847 1992
"25" 96 12813 114370 7794 1405 1079 2535
"26" 100 16147 110950 9774 1687 1377 3309
"27" 104 20200 106788 12136 2177 1752 4135
"28" 108 25328 101551 15089 2666 2249 5324
"29" 112 31215 95539 18351 3310 2862 6692
"30" 116 38132 88464 21883 4256 3563 8430
"31" 120 46258 80133 25971 5191 4462 10634
"32" 124 55463 70827 30260 6296 5592 13315
"33" 128 65402 60742 34215 7702 6962 16523
"34" 132 75756 50202 37694 9101 8609 20352
"35" 136 85955 39937 39907 10638 10469 24941
"36" 140 95503 30260 40810 11828 12736 30129
"37" 144 104182 21617 40270 12840 15197 35875
"38" 148 111369 14556 37764 13754 17795 42056
"39" 152 116816 9261 33549 14235 20597 48435
"40" 156 120841 5465 28505 14168 23376 54792
"41" 160 123412 3093 22557 13819 26031 61005
"42" 164 124976 1776 17053 12472 28549 66902
"43" 168 125966 1018 12141 10984 30825 72016
"44" 172 126504 602 8277 8985 32787 76455
"45" 176 126829 411 5399 7061 34358 80011
"46" 180 127044 277 3377 5318 35552 82797
"47" 184 127171 213 2029 3866 36498 84778
"48" 188 127260 173 1219 2659 37118 86264
"49" 192 127299 155 702 1767 37587 87243
"50" 196 127341 140 416 1182 37875 87868
"51" 200 127357 134 239 747 38062 88309
