"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 17 127493 7 3 3 4
"3" 8 24 127485 14 2 3 5
"4" 12 29 127481 16 3 4 6
"5" 16 31 127476 17 1 5 8
"6" 20 42 127472 21 4 7 10
"7" 24 47 127462 22 4 8 13
"8" 28 51 127457 22 6 9 14
"9" 32 67 127441 33 8 9 17
"10" 36 81 127426 43 4 12 22
"11" 40 100 127408 51 10 12 27
"12" 44 126 127378 67 18 14 27
"13" 48 161 127345 90 22 16 33
"14" 52 210 127292 123 22 20 45
"15" 56 282 127218 170 35 23 54
"16" 60 360 127145 226 34 29 71
"17" 64 460 127032 285 46 40 89
"18" 68 595 126900 370 62 48 115
"19" 72 750 126742 467 85 57 141
"20" 76 934 126554 573 101 75 185
"21" 80 1199 126282 735 116 99 249
"22" 84 1543 125937 955 140 131 317
"23" 88 1940 125509 1168 218 155 399
"24" 92 2543 124894 1560 250 211 522
"25" 96 3219 124205 2002 316 267 634
"26" 100 4101 123296 2538 435 349 779
"27" 104 5295 122079 3297 542 459 997
"28" 108 6662 120670 4084 697 586 1295
"29" 112 8529 118786 5208 900 747 1674
"30" 116 10756 116485 6486 1149 944 2177
"31" 120 13554 113590 8143 1432 1194 2785
"32" 124 16994 110104 10197 1733 1510 3554
"33" 128 21210 105704 12539 2351 1888 4432
"34" 132 26480 100360 15494 2952 2386 5648
"35" 136 32656 94029 18926 3642 3008 7080
"36" 140 40094 86433 22957 4422 3809 8906
"37" 144 48457 77991 27050 5414 4809 11184
"38" 148 57441 68786 30918 6652 5926 13945
"39" 152 67228 58835 34608 7993 7339 17288
"40" 156 77636 48349 37974 9436 8977 21249
"41" 160 87747 38023 40111 10944 10940 25752
"42" 164 97413 28364 40955 12300 13117 31041
"43" 168 105872 19966 39982 13440 15598 36852
"44" 172 112867 13115 37385 14171 18305 43006
"45" 176 118242 7888 33261 14417 21127 49437
"46" 180 121752 4551 27682 14119 23962 55989
"47" 184 124050 2505 21633 13462 26742 62213
"48" 188 125401 1362 16001 12193 29206 68001
"49" 192 126160 816 11157 10482 31460 73061
"50" 196 126643 496 7363 8533 33352 77395
"51" 200 126923 335 4684 6499 34850 80890
