"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127491 9 3 5 2
"3" 8 23 127486 12 2 5 4
"4" 12 33 127477 20 1 5 7
"5" 16 35 127474 19 1 5 10
"6" 20 43 127466 22 3 5 13
"7" 24 48 127460 25 2 6 15
"8" 28 57 127452 29 5 7 16
"9" 32 64 127446 31 5 9 19
"10" 36 74 127433 33 8 10 23
"11" 40 94 127412 45 11 12 26
"12" 44 113 127394 58 8 16 31
"13" 48 140 127362 73 12 20 35
"14" 52 178 127327 99 13 24 42
"15" 56 223 127282 125 22 28 48
"16" 60 278 127222 159 30 31 58
"17" 64 375 127126 224 38 37 76
"18" 68 487 127006 288 55 41 103
"19" 72 607 126890 372 59 51 125
"20" 76 792 126705 486 82 65 159
"21" 80 1033 126458 643 104 84 202
"22" 84 1296 126180 808 127 106 255
"23" 88 1639 125833 1012 171 131 325
"24" 92 2072 125379 1256 224 171 421
"25" 96 2701 124753 1657 279 222 543
"26" 100 3401 124011 2094 347 281 679
"27" 104 4294 123088 2626 446 354 868
"28" 108 5459 121923 3340 543 475 1101
"29" 112 6937 120385 4187 745 602 1403
"30" 116 8822 118465 5388 931 754 1749
"31" 120 11139 116059 6780 1183 972 2204
"32" 124 14096 113065 8520 1570 1249 2757
"33" 128 17649 109429 10588 1927 1590 3544
"34" 132 22074 104837 13058 2498 1978 4540
"35" 136 27699 99144 16304 3050 2525 5820
"36" 140 34114 92569 19751 3840 3195 7328
"37" 144 41575 84937 23608 4657 3985 9325
"38" 148 50137 76192 27721 5636 5014 11766
"39" 152 59518 66620 31773 6820 6244 14681
"40" 156 69445 56595 35434 8155 7687 18169
"41" 160 79384 46513 38223 9523 9435 22203
"42" 164 89675 36238 40242 11088 11493 26852
"43" 168 98863 27033 40554 12279 13828 32202
"44" 172 106850 19040 39144 13400 16388 37918
"45" 176 113454 12510 36065 13975 19151 44263
"46" 180 118430 7732 31643 14197 21986 50604
"47" 184 121822 4542 26100 13877 24768 57077
"48" 188 124069 2546 20489 12931 27451 63198
"49" 192 125414 1447 15061 11676 29878 68799
"50" 196 126183 830 10635 9933 31915 73700
"51" 200 126604 523 7073 8063 33632 77836
