"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127482 17 6 2 2
"3" 8 37 127472 26 6 3 2
"4" 12 50 127458 37 4 3 6
"5" 16 56 127450 42 2 5 7
"6" 20 76 127433 50 7 7 12
"7" 24 96 127410 55 16 10 15
"8" 28 146 127362 95 16 10 25
"9" 32 185 127315 123 14 14 34
"10" 36 246 127261 161 25 19 41
"11" 40 302 127199 195 33 23 51
"12" 44 385 127115 244 39 31 71
"13" 48 514 126985 328 49 40 97
"14" 52 640 126853 407 61 51 121
"15" 56 819 126673 518 77 65 159
"16" 60 1039 126443 640 126 76 197
"17" 64 1382 126098 875 151 104 252
"18" 68 1765 125694 1120 184 130 331
"19" 72 2275 125185 1444 242 172 417
"20" 76 2871 124573 1803 293 226 549
"21" 80 3621 123800 2240 387 296 698
"22" 84 4663 122724 2886 499 377 901
"23" 88 5965 121398 3683 621 500 1161
"24" 92 7580 119736 4661 763 655 1501
"25" 96 9505 117740 5801 968 831 1905
"26" 100 11991 115204 7270 1283 1028 2410
"27" 104 15108 112017 9098 1633 1304 3073
"28" 108 18948 108075 11320 2093 1676 3859
"29" 112 23651 103260 13961 2646 2163 4881
"30" 116 29435 97362 17248 3222 2747 6218
"31" 120 36225 90409 20944 3954 3471 7856
"32" 124 44045 82424 24892 4951 4311 9891
"33" 128 53044 73203 29108 6119 5391 12426
"34" 132 62682 63471 33102 7369 6691 15520
"35" 136 72911 53082 36666 8864 8229 19152
"36" 140 83159 42726 39202 10387 10022 23548
"37" 144 93028 32774 40670 11557 12124 28677
"38" 148 101994 23828 40567 12649 14543 34235
"39" 152 109766 16081 38741 13729 17111 40185
"40" 156 115831 10241 35089 14321 19819 46602
"41" 160 120171 6068 30080 14381 22598 53112
"42" 164 123059 3423 24345 13907 25358 59449
"43" 168 124723 1948 18557 12786 27930 65450
"44" 172 125823 1087 13316 11239 30244 71024
"45" 176 126443 624 9153 9347 32224 75719
"46" 180 126825 384 5915 7617 33810 79483
"47" 184 127079 254 3787 5776 35110 82406
"48" 188 127198 178 2296 4144 36093 84665
"49" 192 127297 138 1371 2927 36751 86248
"50" 196 127342 121 800 1996 37218 87328
"51" 200 127370 110 452 1271 37530 88117
