"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127482 17 7 1 2
"3" 8 40 127468 30 3 1 6
"4" 12 49 127458 34 6 2 7
"5" 16 73 127436 49 13 3 8
"6" 20 101 127404 69 12 4 16
"7" 24 131 127375 92 13 6 20
"8" 28 190 127316 136 19 9 26
"9" 32 244 127261 163 34 11 36
"10" 36 302 127195 199 36 18 49
"11" 40 411 127082 265 52 24 70
"12" 44 547 126951 352 66 31 98
"13" 48 713 126779 456 77 53 127
"14" 52 890 126598 563 102 65 160
"15" 56 1159 126323 742 110 93 214
"16" 60 1469 125998 936 152 121 260
"17" 64 1871 125580 1165 201 155 350
"18" 68 2409 125042 1514 248 195 452
"19" 72 3035 124390 1868 330 259 578
"20" 76 3875 123539 2353 436 336 750
"21" 80 5003 122378 3034 541 430 998
"22" 84 6323 121032 3852 627 552 1292
"23" 88 7883 119420 4760 831 688 1604
"24" 92 9919 117324 5943 1064 897 2015
"25" 96 12450 114745 7386 1322 1171 2571
"26" 100 15647 111497 9262 1636 1473 3276
"27" 104 19512 107546 11499 2070 1802 4141
"28" 108 24263 102643 14192 2640 2248 5183
"29" 112 30157 96708 17460 3300 2837 6560
"30" 116 36777 89843 20940 4001 3583 8253
"31" 120 44458 82052 24763 4942 4492 10261
"32" 124 53087 73201 28834 5898 5563 12792
"33" 128 62601 63485 32668 7351 6880 15702
"34" 132 72833 53178 36350 8727 8379 19377
"35" 136 83061 42865 38932 10211 10307 23611
"36" 140 93025 32853 40509 11488 12432 28596
"37" 144 101819 24043 40252 12560 14810 34197
"38" 148 109432 16520 38436 13491 17297 40208
"39" 152 115449 10579 34932 14033 20068 46416
"40" 156 119799 6420 29939 14079 22807 52974
"41" 160 122714 3690 24295 13521 25528 59370
"42" 164 124596 2086 18613 12544 28018 65421
"43" 168 125680 1197 13426 11125 30350 70779
"44" 172 126326 729 9260 9208 32344 75514
"45" 176 126755 459 6173 7404 33940 79238
"46" 180 127002 308 3855 5731 35197 82219
"47" 184 127131 230 2351 4192 36107 84481
"48" 188 127223 189 1418 2959 36817 86029
"49" 192 127287 155 837 1979 37298 87173
"50" 196 127327 135 477 1308 37601 87941
"51" 200 127358 124 293 866 37815 88384
