"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127490 9 5 1 4
"3" 8 22 127487 12 2 1 7
"4" 12 28 127481 17 3 1 7
"5" 16 35 127475 21 2 1 11
"6" 20 37 127473 21 2 3 11
"7" 24 49 127461 29 4 4 12
"8" 28 61 127447 30 10 4 17
"9" 32 90 127420 56 4 7 23
"10" 36 112 127393 69 9 9 25
"11" 40 147 127359 94 10 12 31
"12" 44 178 127329 111 16 13 38
"13" 48 220 127288 132 21 15 52
"14" 52 269 127234 161 25 19 64
"15" 56 350 127152 205 44 25 76
"16" 60 462 127038 286 44 36 96
"17" 64 561 126933 340 55 48 118
"18" 68 709 126782 435 62 63 149
"19" 72 907 126585 559 86 77 185
"20" 76 1160 126319 720 111 93 236
"21" 80 1463 126014 895 145 119 304
"22" 84 1831 125632 1116 180 146 389
"23" 88 2331 125130 1407 241 189 494
"24" 92 2918 124518 1773 297 242 606
"25" 96 3686 123729 2217 388 316 765
"26" 100 4661 122731 2792 493 407 969
"27" 104 5948 121407 3597 624 525 1202
"28" 108 7599 119731 4602 785 659 1553
"29" 112 9679 117582 5861 1021 838 1959
"30" 116 12183 115009 7350 1300 1071 2462
"31" 120 15436 111688 9285 1688 1330 3133
"32" 124 19331 107706 11615 2022 1701 3993
"33" 128 24010 102870 14254 2597 2158 5001
"34" 132 29680 97054 17289 3284 2768 6339
"35" 136 36484 90185 20852 4144 3451 8037
"36" 140 44351 82130 24874 4956 4365 10156
"37" 144 53184 73159 28904 6115 5425 12740
"38" 148 62617 63456 32827 7243 6782 15765
"39" 152 72546 53498 36153 8646 8308 19439
"40" 156 82901 43031 38907 10145 10128 23721
"41" 160 92872 32985 40570 11370 12319 28613
"42" 164 101728 24145 40373 12511 14667 34177
"43" 168 109450 16511 38674 13439 17195 40142
"44" 172 115489 10517 34969 14310 19832 46378
"45" 176 119954 6329 30096 14206 22689 52963
"46" 180 122906 3547 24383 13846 25399 59278
"47" 184 124743 1967 18680 12766 28016 65281
"48" 188 125835 1100 13487 11173 30386 70789
"49" 192 126424 649 9181 9408 32376 75459
"50" 196 126820 400 6040 7482 34023 79275
"51" 200 127048 272 3837 5641 35330 82240
