"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127488 13 5 1 4
"3" 8 27 127481 16 2 2 7
"4" 12 38 127472 23 4 2 9
"5" 16 51 127463 30 7 3 11
"6" 20 62 127446 40 5 4 13
"7" 24 81 127425 49 10 5 17
"8" 28 108 127400 69 10 6 23
"9" 32 143 127366 95 8 7 33
"10" 36 167 127342 103 18 8 38
"11" 40 215 127290 131 21 14 49
"12" 44 283 127222 181 24 19 59
"13" 48 350 127151 222 32 22 74
"14" 52 441 127057 272 41 28 100
"15" 56 562 126937 339 60 41 122
"16" 60 702 126790 424 70 54 154
"17" 64 913 126569 563 96 64 190
"18" 68 1158 126319 725 120 83 230
"19" 72 1465 126004 896 156 120 293
"20" 76 1866 125586 1130 205 147 384
"21" 80 2434 125019 1501 253 194 486
"22" 84 3151 124284 1937 350 243 621
"23" 88 3959 123445 2421 426 312 800
"24" 92 5057 122313 3101 534 409 1013
"25" 96 6392 120927 3898 673 513 1308
"26" 100 8154 119146 4941 869 680 1664
"27" 104 10284 116950 6210 1084 887 2103
"28" 108 12927 114235 7764 1382 1127 2654
"29" 112 16344 110758 9814 1755 1435 3340
"30" 116 20427 106575 12106 2243 1818 4260
"31" 120 25534 101385 15081 2717 2310 5426
"32" 124 31506 95271 18271 3446 2940 6849
"33" 128 38740 87827 22140 4339 3674 8587
"34" 132 47018 79395 26364 5233 4670 10751
"35" 136 55949 70335 30402 6267 5774 13506
"36" 140 65687 60433 34262 7638 7163 16624
"37" 144 75970 50074 37645 9027 8834 20464
"38" 148 85848 39986 39663 10471 10831 24883
"39" 152 95626 30219 40704 11922 13101 29899
"40" 156 104343 21585 40088 13009 15576 35670
"41" 160 111600 14357 37776 13789 18140 41895
"42" 164 117011 9048 33696 14037 20849 48429
"43" 168 120952 5354 28460 14038 23560 54894
"44" 172 123470 3073 22735 13185 26350 61200
"45" 176 125036 1730 17095 12108 28826 67007
"46" 180 125946 983 12281 10469 31039 72157
"47" 184 126527 603 8340 8635 32997 76555
"48" 188 126878 388 5395 6908 34529 80046
"49" 192 127051 260 3394 5154 35699 82804
"50" 196 127201 200 2082 3685 36602 84832
"51" 200 127253 168 1209 2569 37228 86247
