"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127487 13 2 2 6
"3" 32 26 127483 15 1 2 8
"4" 48 31 127479 20 1 2 8
"5" 64 36 127473 23 2 3 8
"6" 80 46 127463 28 4 3 11
"7" 96 59 127449 37 5 3 14
"8" 112 79 127431 52 9 3 15
"9" 128 108 127399 72 11 6 19
"10" 144 146 127362 99 12 8 27
"11" 160 167 127338 108 14 12 33
"12" 176 208 127301 128 25 15 40
"13" 192 279 127224 171 33 21 54
"14" 208 360 127140 219 40 30 71
"15" 224 452 127041 280 44 37 91
"16" 240 566 126927 345 58 46 117
"17" 256 749 126745 454 86 58 151
"18" 272 963 126515 587 119 73 184
"19" 288 1262 126217 791 138 102 231
"20" 304 1577 125896 980 166 133 298
"21" 320 2011 125449 1230 222 169 390
"22" 336 2632 124810 1610 284 218 520
"23" 352 3326 124086 2040 345 274 667
"24" 368 4250 123171 2616 439 355 840
"25" 384 5404 121962 3332 545 444 1083
"26" 400 6830 120518 4164 722 561 1383
"27" 416 8692 118594 5311 882 734 1765
"28" 432 11000 116204 6666 1162 936 2236
"29" 448 13821 113355 8327 1461 1180 2853
"30" 464 17334 109751 10379 1861 1499 3595
"31" 480 21750 105247 12925 2310 1922 4593
"32" 496 26974 99864 15853 2945 2439 5737
"33" 512 33287 93427 19255 3615 3109 7308
"34" 528 40517 86010 23010 4467 3875 9165
"35" 544 48909 77516 27033 5559 4827 11490
"36" 560 58304 67940 31224 6734 6023 14323
"37" 576 68371 57692 35164 8031 7468 17708
"38" 592 78566 47329 38356 9356 9088 21766
"39" 608 88581 37237 40066 11101 10981 26433
"40" 624 98143 27647 40985 12126 13232 31800
"41" 640 106535 19318 39862 13289 15753 37631
"42" 656 113287 12679 36970 13859 18468 43990
"43" 672 118347 7798 32408 14073 21298 50568
"44" 688 121774 4533 26847 14019 23979 56929
"45" 704 124000 2584 21024 13063 26794 63119
"46" 720 125326 1465 15627 11669 29281 68749
"47" 736 126166 835 10977 10112 31382 73695
"48" 752 126640 521 7383 8235 33165 77857
"49" 768 126936 324 4754 6349 34567 81266
"50" 784 127120 222 2992 4734 35681 83713
"51" 800 127236 178 1789 3459 36436 85552
