"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127488 11 5 0 5
"3" 8 28 127481 18 3 1 6
"4" 12 38 127472 26 3 3 6
"5" 16 45 127464 28 7 4 6
"6" 20 58 127451 38 4 5 11
"7" 24 70 127438 41 9 7 13
"8" 28 86 127420 48 10 10 18
"9" 32 120 127388 70 13 13 24
"10" 36 150 127357 88 15 14 33
"11" 40 194 127311 118 18 17 41
"12" 44 241 127263 142 28 22 49
"13" 48 307 127198 184 31 26 66
"14" 52 374 127134 222 43 30 79
"15" 56 482 127016 289 49 39 105
"16" 60 614 126881 380 66 44 124
"17" 64 773 126706 466 78 60 169
"18" 68 989 126499 599 106 76 208
"19" 72 1233 126232 730 134 97 272
"20" 76 1599 125873 958 168 125 348
"21" 80 2009 125447 1201 208 163 437
"22" 84 2552 124895 1540 256 212 544
"23" 88 3263 124175 1958 349 274 682
"24" 92 4114 123295 2504 400 349 861
"25" 96 5171 122193 3095 552 447 1077
"26" 100 6563 120787 3968 681 561 1353
"27" 104 8282 119009 5017 876 717 1672
"28" 108 10415 116835 6254 1130 921 2110
"29" 112 13097 114081 7792 1461 1151 2693
"30" 116 16543 110565 9844 1786 1476 3437
"31" 120 20776 106236 12325 2260 1881 4310
"32" 124 25826 101031 15191 2789 2373 5473
"33" 128 32056 94683 18667 3458 3012 6919
"34" 132 39076 87521 22351 4240 3780 8705
"35" 136 47346 79103 26447 5277 4697 10925
"36" 140 56362 69934 30492 6464 5820 13586
"37" 144 66106 59985 34243 7819 7194 16850
"38" 148 76382 49558 37614 9070 8942 20756
"39" 152 86531 39407 39918 10472 10813 25328
"40" 156 96091 29793 40830 11844 12993 30424
"41" 160 104579 21240 39998 13012 15406 36163
"42" 164 111810 14155 37557 13918 18012 42323
"43" 168 117374 8763 33422 14260 20780 48912
"44" 172 121149 5145 28043 14192 23567 55347
"45" 176 123713 2851 22318 13496 26281 61618
"46" 180 125196 1582 16834 12216 28746 67400
"47" 184 126047 932 11949 10466 31017 72615
"48" 188 126595 558 8077 8581 32941 76996
"49" 192 126857 360 5230 6688 34450 80489
"50" 196 127073 254 3224 5001 35600 83248
"51" 200 127198 198 1959 3573 36423 85243
