"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127483 16 3 0 6
"3" 8 41 127469 31 3 0 7
"4" 12 52 127456 36 6 1 9
"5" 16 69 127440 48 7 1 13
"6" 20 72 127433 48 5 3 16
"7" 24 93 127416 55 11 6 21
"8" 28 111 127394 64 6 9 32
"9" 32 140 127369 76 18 10 36
"10" 36 184 127321 107 22 10 45
"11" 40 233 127270 137 29 12 55
"12" 44 303 127198 187 30 19 67
"13" 48 391 127113 239 41 28 83
"14" 52 485 127011 296 46 37 106
"15" 56 628 126858 388 67 49 124
"16" 60 850 126641 535 89 66 160
"17" 64 1078 126397 694 103 82 199
"18" 68 1380 126100 858 147 112 263
"19" 72 1738 125727 1067 181 140 350
"20" 76 2229 125226 1353 228 188 460
"21" 80 2883 124558 1761 289 242 591
"22" 84 3639 123771 2220 368 300 751
"23" 88 4604 122794 2791 477 387 949
"24" 92 5829 121556 3532 612 495 1190
"25" 96 7361 119970 4452 777 636 1496
"26" 100 9312 117957 5615 993 807 1897
"27" 104 11822 115367 7145 1255 1024 2398
"28" 108 14912 112222 8968 1605 1295 3044
"29" 112 18795 108230 11274 2006 1639 3876
"30" 116 23643 103269 14140 2505 2100 4898
"31" 120 29252 97515 17224 3106 2685 6237
"32" 124 35938 90688 20805 3962 3310 7861
"33" 128 43824 82679 24795 4929 4157 9943
"34" 132 52786 73603 29165 6017 5222 12382
"35" 136 62385 63763 33121 7358 6482 15424
"36" 140 72399 53558 36490 8701 8105 19103
"37" 144 82716 43173 39255 10094 9950 23417
"38" 148 92573 33250 40635 11565 12021 28352
"39" 152 101553 24236 40440 12828 14336 33949
"40" 156 109474 16456 38679 13760 17046 39989
"41" 160 115449 10582 35141 14276 19742 46290
"42" 164 119782 6379 30255 14133 22564 52830
"43" 168 122785 3658 24606 13609 25337 59233
"44" 172 124555 2087 18853 12548 27889 65265
"45" 176 125702 1194 13600 11152 30218 70732
"46" 180 126404 693 9387 9346 32161 75510
"47" 184 126742 441 6165 7454 33865 79258
"48" 188 126993 312 3934 5642 35151 82266
"49" 192 127152 213 2415 4125 36093 84519
"50" 196 127259 173 1457 2894 36766 86142
"51" 200 127295 150 859 1987 37228 87221
