"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127481 19 7 1 2
"3" 8 41 127468 31 3 2 5
"4" 12 47 127462 35 2 3 7
"5" 16 55 127455 37 6 4 8
"6" 20 76 127432 51 5 7 13
"7" 24 86 127421 52 11 7 16
"8" 28 110 127396 64 18 9 19
"9" 32 136 127373 75 20 16 25
"10" 36 166 127340 93 20 20 33
"11" 40 207 127297 122 19 25 41
"12" 44 262 127238 154 32 27 49
"13" 48 336 127168 201 38 35 62
"14" 52 419 127082 247 52 41 79
"15" 56 541 126956 329 56 51 105
"16" 60 672 126818 401 77 67 127
"17" 64 859 126627 523 90 84 162
"18" 68 1081 126389 656 114 99 212
"19" 72 1421 126048 875 144 125 277
"20" 76 1832 125628 1124 211 156 341
"21" 80 2328 125101 1426 268 192 442
"22" 84 3067 124363 1910 335 244 578
"23" 88 3879 123500 2413 368 326 772
"24" 92 4916 122458 3011 535 408 962
"25" 96 6291 121062 3857 665 543 1226
"26" 100 8033 119256 4930 852 692 1559
"27" 104 10234 116999 6268 1071 918 1977
"28" 108 13054 114107 7961 1429 1135 2529
"29" 112 16477 110628 10048 1742 1436 3251
"30" 116 20600 106391 12437 2157 1833 4173
"31" 120 25548 101314 15123 2795 2298 5332
"32" 124 31646 95075 18427 3489 2960 6770
"33" 128 38975 87615 22297 4453 3694 8531
"34" 132 47358 79080 26531 5358 4661 10808
"35" 136 56719 69522 30953 6477 5842 13447
"36" 140 66534 59491 34653 7845 7276 16760
"37" 144 76824 49104 37910 9170 9004 20740
"38" 148 86923 38960 40159 10571 10984 25209
"39" 152 96386 29417 40903 11974 13238 30271
"40" 156 104837 21015 39999 13127 15731 35980
"41" 160 111821 14075 37286 13962 18347 42226
"42" 164 117288 8832 32926 14484 21105 48773
"43" 168 121165 5188 27922 14121 23790 55332
"44" 172 123626 2919 22081 13441 26440 61664
"45" 176 125123 1631 16588 12047 28957 67531
"46" 180 126021 951 11788 10414 31229 72590
"47" 184 126554 572 7953 8577 33073 76951
"48" 188 126891 371 5155 6706 34538 80492
"49" 192 127043 277 3167 5071 35678 83127
"50" 196 127191 210 1906 3628 36556 85101
"51" 200 127266 176 1115 2500 37179 86472
