"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 32 127477 22 5 0 5
"3" 32 45 127464 33 4 2 6
"4" 48 55 127453 43 3 2 7
"5" 64 71 127435 49 11 3 8
"6" 80 92 127412 61 10 9 12
"7" 96 118 127385 76 16 10 16
"8" 112 158 127350 101 22 13 22
"9" 128 205 127298 136 22 14 33
"10" 144 254 127248 166 27 19 42
"11" 160 323 127177 209 30 25 59
"12" 176 405 127089 246 48 32 79
"13" 192 555 126938 340 63 43 109
"14" 208 724 126767 449 83 55 137
"15" 224 964 126519 611 111 73 169
"16" 240 1241 126235 781 126 99 235
"17" 256 1558 125913 971 150 144 293
"18" 272 1973 125486 1211 216 182 364
"19" 288 2498 124943 1513 279 241 465
"20" 304 3262 124172 2011 320 311 620
"21" 320 4159 123251 2534 429 386 810
"22" 336 5219 122132 3210 505 485 1019
"23" 352 6685 120671 4081 705 606 1293
"24" 368 8438 118851 5120 909 753 1656
"25" 384 10672 116584 6473 1115 967 2117
"26" 400 13536 113634 8127 1499 1203 2707
"27" 416 17149 109926 10391 1794 1490 3474
"28" 432 21391 105596 12775 2360 1881 4375
"29" 448 26547 100272 15663 2864 2416 5604
"30" 464 32710 94002 19029 3512 3076 7093
"31" 480 39827 86734 22555 4433 3906 8933
"32" 496 48169 78181 26775 5374 4849 11171
"33" 512 57548 68685 30977 6608 5998 13965
"34" 528 67349 58707 34818 7834 7410 17287
"35" 544 77589 48383 38051 9257 9126 21155
"36" 560 87684 38178 40096 10777 11060 25751
"37" 576 97174 28725 40725 12117 13310 31022
"38" 592 105405 20427 39687 13180 15735 36803
"39" 608 112499 13451 37098 14061 18330 43010
"40" 624 117954 8217 32920 14332 21109 49593
"41" 640 121628 4687 27596 14032 23874 56126
"42" 656 123949 2634 21762 13178 26619 62390
"43" 672 125300 1471 16142 12048 29085 68025
"44" 688 126086 872 11339 10321 31309 73117
"45" 704 126606 513 7648 8320 33209 77429
"46" 720 126936 346 4913 6506 34679 80838
"47" 736 127105 250 3045 4825 35781 83454
"48" 752 127212 197 1815 3543 36584 85270
"49" 768 127290 155 1094 2450 37154 86592
"50" 784 127332 134 618 1648 37530 87536
"51" 800 127348 124 378 1047 37785 88138
