"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 9 0 1
"3" 8 45 127464 35 6 0 4
"4" 12 62 127447 47 5 0 10
"5" 16 81 127428 60 9 0 12
"6" 20 102 127405 73 9 4 16
"7" 24 131 127373 85 22 6 18
"8" 28 177 127327 117 25 8 27
"9" 32 244 127263 158 28 11 47
"10" 36 303 127199 196 28 20 59
"11" 40 369 127130 234 39 24 72
"12" 44 502 127000 315 56 32 99
"13" 48 633 126850 387 75 43 128
"14" 52 831 126655 525 79 60 167
"15" 56 1057 126428 658 98 93 208
"16" 60 1351 126132 832 133 113 273
"17" 64 1731 125745 1057 176 147 351
"18" 68 2237 125215 1385 221 175 456
"19" 72 2820 124622 1741 282 228 569
"20" 76 3605 123793 2243 360 293 709
"21" 80 4565 122820 2805 491 384 885
"22" 84 5839 121526 3557 633 488 1161
"23" 88 7386 119905 4485 798 619 1484
"24" 92 9349 117917 5678 972 792 1907
"25" 96 11844 115356 7116 1306 1015 2407
"26" 100 14859 112299 8956 1563 1307 3033
"27" 104 18503 108572 11025 1934 1687 3857
"28" 108 23109 103844 13655 2467 2126 4861
"29" 112 28657 98130 16684 3204 2656 6113
"30" 116 35358 91328 20390 3867 3339 7762
"31" 120 43063 83383 24316 4843 4189 9715
"32" 124 51816 74456 28437 5931 5240 12208
"33" 128 61476 64676 32565 7268 6461 15182
"34" 132 71613 54383 36200 8585 8054 18774
"35" 136 81764 44154 38929 9990 9855 22990
"36" 140 91722 34156 40571 11319 11997 27835
"37" 144 100825 24990 40472 12560 14349 33444
"38" 148 108736 17166 38959 13510 16885 39382
"39" 152 114957 11064 35477 14150 19586 45744
"40" 156 119635 6605 30827 14263 22388 52157
"41" 160 122653 3743 25191 13810 25081 58571
"42" 164 124598 2062 19401 12841 27740 64616
"43" 168 125734 1167 14097 11366 30087 70184
"44" 172 126413 669 9727 9526 32165 74995
"45" 176 126775 418 6390 7699 33823 78863
"46" 180 127011 281 3972 5890 35102 82047
"47" 184 127157 212 2410 4281 36097 84369
"48" 188 127257 165 1410 3044 36820 85983
"49" 192 127305 143 827 2020 37312 87146
"50" 196 127349 130 477 1358 37624 87890
"51" 200 127358 116 279 877 37837 88365
