"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 32 127477 22 4 0 6
"3" 8 48 127466 37 2 0 9
"4" 12 60 127448 42 7 0 11
"5" 16 85 127424 62 9 1 13
"6" 20 112 127393 78 12 5 17
"7" 24 142 127364 93 16 6 27
"8" 28 183 127320 119 18 12 34
"9" 32 236 127266 151 26 15 44
"10" 36 313 127191 203 32 18 60
"11" 40 376 127122 230 39 29 78
"12" 44 498 126999 304 60 37 97
"13" 48 652 126843 405 66 54 127
"14" 52 831 126663 513 83 72 163
"15" 56 1055 126433 644 103 89 219
"16" 60 1309 126171 795 132 115 267
"17" 64 1644 125819 995 162 153 334
"18" 68 2055 125402 1212 225 184 434
"19" 72 2658 124785 1580 310 235 533
"20" 76 3432 124004 2083 358 306 685
"21" 80 4320 123095 2625 424 390 881
"22" 84 5468 121916 3306 571 508 1083
"23" 88 6835 120480 4094 728 643 1370
"24" 92 8670 118616 5207 913 814 1736
"25" 96 10947 116277 6592 1163 1003 2189
"26" 100 13761 113381 8267 1432 1257 2805
"27" 104 17310 109725 10295 1880 1591 3544
"28" 108 21753 105184 12924 2326 1985 4518
"29" 112 26927 99898 15821 2911 2497 5698
"30" 116 33293 93427 19279 3654 3145 7215
"31" 120 40631 85902 23039 4573 3949 9070
"32" 124 49253 77087 27295 5650 4943 11365
"33" 128 58683 67517 31445 6873 6156 14209
"34" 132 68722 57374 35289 8117 7595 17721
"35" 136 78810 47173 38197 9522 9301 21790
"36" 140 88785 37022 40071 10869 11380 26465
"37" 144 98252 27581 40626 12219 13653 31754
"38" 148 106653 19299 39502 13412 16080 37659
"39" 152 113168 12730 36460 14013 18753 43942
"40" 156 118282 7846 32125 14177 21505 50475
"41" 160 121680 4656 26404 14038 24251 56987
"42" 164 124012 2604 20797 13170 26855 63190
"43" 168 125422 1443 15433 11821 29285 68883
"44" 172 126195 850 10828 10119 31407 73841
"45" 176 126634 543 7221 8308 33191 77914
"46" 180 126904 360 4713 6370 34646 81175
"47" 184 127132 245 2939 4776 35706 83711
"48" 188 127200 192 1748 3419 36483 85550
"49" 192 127299 151 1042 2380 37046 86831
"50" 196 127326 132 626 1589 37407 87704
"51" 200 127359 123 357 1046 37679 88277
