"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127481 17 7 1 2
"3" 8 45 127463 34 1 1 9
"4" 12 52 127457 39 3 1 9
"5" 16 63 127446 44 7 2 10
"6" 20 82 127425 57 7 3 15
"7" 24 108 127398 72 13 6 17
"8" 28 129 127379 84 13 8 24
"9" 32 168 127339 102 24 11 31
"10" 36 217 127285 132 28 15 42
"11" 40 274 127220 174 26 21 53
"12" 44 359 127146 226 42 28 63
"13" 48 456 127043 280 56 40 80
"14" 52 599 126893 365 69 50 115
"15" 56 786 126703 488 69 71 158
"16" 60 973 126511 602 88 89 194
"17" 64 1235 126233 750 135 110 240
"18" 68 1553 125903 936 161 146 310
"19" 72 1990 125469 1200 209 181 400
"20" 76 2505 124935 1483 283 216 523
"21" 80 3260 124156 1994 327 270 669
"22" 84 4110 123285 2500 440 343 827
"23" 88 5156 122210 3116 536 449 1055
"24" 92 6557 120785 3942 720 569 1326
"25" 96 8419 118858 5106 915 731 1667
"26" 100 10735 116502 6551 1092 930 2162
"27" 104 13447 113752 8105 1441 1168 2733
"28" 108 16832 110244 10008 1852 1515 3457
"29" 112 21081 105918 12516 2253 1914 4398
"30" 116 26264 100570 15384 2900 2398 5582
"31" 120 32763 93969 19140 3615 2953 7055
"32" 124 39944 86614 22861 4476 3755 8852
"33" 128 48416 77927 27076 5529 4720 11091
"34" 132 57715 68513 31217 6661 5968 13869
"35" 136 67715 58345 35027 8028 7395 17265
"36" 140 77960 47977 38200 9356 9142 21262
"37" 144 88017 37877 40281 10781 11179 25776
"38" 148 97320 28456 40634 12294 13368 31024
"39" 152 106036 19843 39949 13325 15901 36861
"40" 156 112859 13084 36926 14029 18596 43308
"41" 160 118080 8060 32694 14271 21365 49750
"42" 164 121623 4734 27204 14042 24184 56193
"43" 168 123939 2643 21529 13113 26900 62397
"44" 172 125291 1502 15877 11816 29416 68182
"45" 176 126126 848 11155 10191 31533 73247
"46" 180 126648 505 7533 8359 33358 77398
"47" 184 126952 317 4797 6522 34878 80755
"48" 188 127125 234 3033 4755 35989 83348
"49" 192 127230 179 1830 3435 36776 85189
"50" 196 127276 152 1056 2402 37328 86490
"51" 200 127331 130 658 1626 37702 87345
