"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127487 13 5 3 2
"3" 32 31 127479 20 2 4 5
"4" 48 31 127476 19 2 5 5
"5" 64 44 127465 25 7 6 6
"6" 80 57 127452 34 5 7 11
"7" 96 71 127439 42 6 9 14
"8" 112 86 127423 50 5 9 22
"9" 128 95 127414 51 10 9 25
"10" 144 125 127383 69 16 12 28
"11" 160 146 127363 80 21 14 31
"12" 176 185 127320 109 21 19 36
"13" 192 240 127262 146 21 22 51
"14" 208 298 127202 178 32 24 64
"15" 224 379 127118 218 45 32 84
"16" 240 473 127022 278 53 36 106
"17" 256 604 126893 351 77 52 124
"18" 272 787 126712 469 94 69 155
"19" 288 984 126503 602 103 86 193
"20" 304 1242 126234 742 139 112 249
"21" 320 1633 125837 996 174 137 326
"22" 336 2055 125393 1257 207 170 421
"23" 352 2584 124845 1584 249 217 534
"24" 368 3269 124155 2001 304 286 678
"25" 384 4094 123316 2437 447 347 863
"26" 400 5242 122133 3118 598 439 1087
"27" 416 6731 120601 4074 723 580 1354
"28" 432 8611 118648 5264 864 740 1743
"29" 448 10906 116325 6622 1155 930 2199
"30" 464 13857 113325 8422 1466 1165 2804
"31" 480 17407 109701 10486 1919 1448 3554
"32" 496 21729 105234 12976 2395 1862 4496
"33" 512 26967 99843 15894 2948 2381 5744
"34" 528 33390 93289 19335 3769 3021 7265
"35" 544 41078 85439 23452 4523 3844 9259
"36" 560 49382 76959 27447 5552 4840 11543
"37" 576 58823 67413 31695 6773 6058 14297
"38" 592 68735 57247 35264 8212 7485 17774
"39" 608 79147 46779 38443 9556 9298 21850
"40" 624 89053 36675 40244 11078 11206 26525
"41" 640 98579 27263 40949 12250 13476 31904
"42" 656 106705 19205 39636 13368 15881 37820
"43" 672 113444 12556 36633 14109 18597 44105
"44" 688 118415 7768 32029 14335 21389 50662
"45" 704 121846 4564 26437 14065 24164 57180
"46" 720 124078 2550 20672 13104 26859 63443
"47" 736 125356 1483 15257 11640 29257 69202
"48" 752 126119 858 10670 9971 31364 74114
"49" 768 126642 533 7128 8137 33080 78297
"50" 784 126938 343 4697 6185 34498 81558
"51" 800 127115 257 2893 4706 35562 83954
