"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127486 14 5 1 4
"3" 8 38 127472 28 3 1 6
"4" 12 49 127461 38 2 1 8
"5" 16 59 127450 41 6 1 11
"6" 20 80 127429 54 12 2 12
"7" 24 102 127406 68 15 4 15
"8" 28 133 127374 86 11 10 26
"9" 32 165 127340 101 14 14 36
"10" 36 206 127300 131 19 14 42
"11" 40 265 127239 162 28 17 58
"12" 44 345 127162 217 34 23 71
"13" 48 428 127074 260 51 28 89
"14" 52 549 126947 326 67 41 115
"15" 56 686 126806 404 74 59 149
"16" 60 886 126596 528 99 71 188
"17" 64 1151 126318 695 120 89 247
"18" 68 1499 125987 930 146 116 307
"19" 72 1836 125619 1117 193 138 388
"20" 76 2391 125058 1446 258 180 507
"21" 80 3046 124391 1836 317 236 657
"22" 84 3899 123505 2373 403 308 815
"23" 88 4963 122416 3025 501 389 1048
"24" 92 6254 121086 3803 607 526 1318
"25" 96 7916 119378 4822 841 656 1597
"26" 100 10056 117173 6059 1115 849 2033
"27" 104 12813 114367 7756 1409 1091 2557
"28" 108 16197 110935 9776 1749 1411 3261
"29" 112 20313 106708 12192 2152 1810 4159
"30" 116 25193 101724 14868 2750 2307 5268
"31" 120 31089 95660 18184 3404 2868 6633
"32" 124 37981 88618 21779 4132 3629 8441
"33" 128 46093 80281 25687 5240 4570 10596
"34" 132 55219 71024 29922 6348 5675 13274
"35" 136 64833 61231 33778 7536 7031 16488
"36" 140 74982 51048 37117 8956 8653 20256
"37" 144 84884 40991 39320 10234 10609 24721
"38" 148 94294 31535 40117 11672 12837 29668
"39" 152 103146 22775 39796 12899 15223 35228
"40" 156 110436 15502 37573 13677 17834 41352
"41" 160 116274 9805 33873 14146 20563 47692
"42" 164 120455 5828 28796 14225 23284 54150
"43" 168 123236 3290 23302 13421 25961 60552
"44" 172 124823 1877 17658 12325 28526 66314
"45" 176 125893 1081 12775 10838 30784 71496
"46" 180 126484 613 8672 9049 32716 76047
"47" 184 126816 392 5686 7117 34292 79721
"48" 188 127068 276 3592 5377 35530 82569
"49" 192 127202 188 2216 3904 36398 84684
"50" 196 127273 146 1334 2739 36983 86217
"51" 200 127334 128 790 1852 37457 87235
