"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 4 2 4
"3" 8 28 127479 17 2 3 6
"4" 12 32 127477 21 0 3 8
"5" 16 35 127474 18 5 4 8
"6" 20 48 127461 27 6 4 11
"7" 24 59 127450 32 7 6 14
"8" 28 67 127443 34 8 8 17
"9" 32 83 127423 46 7 10 20
"10" 36 102 127407 58 6 12 26
"11" 40 131 127377 74 13 13 31
"12" 44 166 127342 95 18 16 37
"13" 48 209 127295 117 27 21 44
"14" 52 270 127229 157 31 27 55
"15" 56 348 127151 210 30 36 72
"16" 60 448 127055 274 49 38 87
"17" 64 578 126920 362 58 48 110
"18" 68 734 126755 456 66 65 147
"19" 72 924 126556 561 87 81 195
"20" 76 1173 126308 705 122 102 244
"21" 80 1541 125935 946 165 131 299
"22" 84 1956 125506 1202 197 170 387
"23" 88 2474 124971 1510 266 209 489
"24" 92 3180 124251 1962 314 267 637
"25" 96 4035 123357 2491 413 330 801
"26" 100 5142 122245 3108 588 441 1005
"27" 104 6638 120702 4083 684 574 1297
"28" 108 8374 118888 5160 820 738 1656
"29" 112 10635 116602 6473 1137 924 2101
"30" 116 13364 113787 8060 1443 1176 2685
"31" 120 16956 110143 10195 1852 1490 3419
"32" 124 21361 105631 12803 2329 1863 4366
"33" 128 26536 100326 15711 2850 2377 5598
"34" 132 32582 94115 18910 3557 3019 7096
"35" 136 39970 86578 22764 4496 3757 8953
"36" 140 48587 77856 27125 5440 4733 11289
"37" 144 57789 68390 31136 6678 5899 14076
"38" 148 67789 58229 35013 8006 7341 17429
"39" 152 77828 48053 38046 9339 9052 21391
"40" 156 87935 37960 40117 10721 11022 26075
"41" 160 97289 28454 40584 12228 13279 31198
"42" 164 105763 20117 39588 13340 15787 37048
"43" 168 112658 13210 36639 14181 18478 43360
"44" 172 117993 8138 32512 14318 21258 49905
"45" 176 121619 4716 27259 14039 23997 56324
"46" 180 123902 2674 21399 13126 26701 62676
"47" 184 125311 1516 15904 11838 29123 68446
"48" 188 126120 848 11178 10195 31322 73425
"49" 192 126642 507 7526 8391 33121 77604
"50" 196 126968 343 4806 6701 34559 80902
"51" 200 127110 253 2991 4850 35682 83587
