"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127488 12 6 2 2
"3" 8 31 127478 19 4 3 5
"4" 12 37 127473 22 4 4 7
"5" 16 53 127456 36 2 4 11
"6" 20 60 127448 39 4 4 13
"7" 24 72 127431 39 9 6 18
"8" 28 106 127402 64 10 8 24
"9" 32 125 127379 72 15 9 29
"10" 36 173 127335 108 16 14 35
"11" 40 213 127292 127 23 19 44
"12" 44 283 127219 179 26 24 54
"13" 48 371 127130 239 37 32 63
"14" 52 465 127032 287 54 39 85
"15" 56 595 126904 370 61 52 112
"16" 60 772 126722 484 76 71 141
"17" 64 1027 126460 660 104 82 181
"18" 68 1297 126172 824 133 111 229
"19" 72 1639 125828 1030 167 140 302
"20" 76 2053 125404 1263 227 177 386
"21" 80 2632 124806 1628 283 226 495
"22" 84 3393 124034 2085 377 278 653
"23" 88 4306 123090 2660 440 359 847
"24" 92 5485 121878 3347 613 450 1075
"25" 96 7012 120316 4282 753 573 1404
"26" 100 9006 118241 5487 993 720 1806
"27" 104 11441 115756 7001 1209 934 2297
"28" 108 14229 112875 8641 1475 1215 2898
"29" 112 17780 109270 10651 1903 1535 3691
"30" 116 22309 104680 13155 2527 1938 4689
"31" 120 27721 99099 16219 3090 2454 5958
"32" 124 34424 92277 19965 3836 3105 7518
"33" 128 42018 84513 23980 4649 3928 9461
"34" 132 50421 75902 27911 5670 4955 11885
"35" 136 59937 66266 31968 7042 6187 14740
"36" 140 70010 56039 35739 8387 7775 18109
"37" 144 80172 45762 38537 9873 9530 22232
"38" 148 90381 35449 40600 11270 11552 26959
"39" 152 99775 26034 40954 12612 13804 32405
"40" 156 107981 17881 39691 13544 16372 38374
"41" 160 114445 11545 36380 14249 19055 44761
"42" 164 119135 7019 31527 14488 21952 51168
"43" 168 122281 4086 25849 13922 24809 57701
"44" 172 124292 2314 19953 12954 27494 63891
"45" 176 125562 1266 14613 11514 29930 69505
"46" 180 126220 759 10193 9813 31951 74263
"47" 184 126708 455 6845 7845 33680 78338
"48" 188 126983 305 4323 5942 35109 81609
"49" 192 127126 222 2640 4399 36154 83933
"50" 196 127247 176 1587 3086 36901 85673
"51" 200 127294 157 890 2131 37421 86852
