"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127480 20 5 1 4
"3" 8 38 127471 25 5 2 6
"4" 12 46 127462 31 3 4 8
"5" 16 52 127455 32 4 4 12
"6" 20 73 127435 48 7 4 14
"7" 24 95 127411 61 13 6 15
"8" 28 127 127381 82 15 10 20
"9" 32 171 127337 111 22 11 27
"10" 36 210 127295 132 29 16 33
"11" 40 279 127228 173 37 21 48
"12" 44 362 127139 231 40 28 63
"13" 48 467 127035 302 45 31 89
"14" 52 589 126905 367 65 44 113
"15" 56 777 126712 491 78 57 151
"16" 60 952 126530 592 100 68 192
"17" 64 1201 126284 747 121 88 245
"18" 68 1524 125937 930 157 119 318
"19" 72 2006 125460 1234 219 156 397
"20" 76 2563 124879 1584 288 209 482
"21" 80 3338 124103 2073 373 269 623
"22" 84 4220 123165 2596 474 357 793
"23" 88 5446 121927 3387 582 451 1026
"24" 92 6880 120461 4232 724 593 1331
"25" 96 8809 118473 5419 965 736 1689
"26" 100 11214 116024 6898 1160 937 2219
"27" 104 14085 113074 8540 1474 1193 2878
"28" 108 17674 109391 10590 1939 1516 3629
"29" 112 22093 104877 13087 2406 1944 4656
"30" 116 27535 99259 16160 2970 2455 5950
"31" 120 34132 92593 19810 3692 3128 7502
"32" 124 41317 85146 23410 4605 3950 9352
"33" 128 50052 76297 27624 5719 4988 11721
"34" 132 59720 66519 32039 6791 6231 14659
"35" 136 69824 56184 35842 8187 7648 18147
"36" 140 80024 45849 38727 9678 9470 22149
"37" 144 90095 35714 40590 11046 11522 26937
"38" 148 99299 26509 40840 12371 13847 32241
"39" 152 107368 18489 39317 13551 16305 38195
"40" 156 114127 11917 36356 14199 19009 44563
"41" 160 118948 7285 31554 14421 21904 51069
"42" 164 122212 4196 26054 13912 24662 57584
"43" 168 124321 2354 20080 13054 27301 63886
"44" 172 125465 1357 14710 11581 29693 69481
"45" 176 126226 816 10225 9876 31787 74338
"46" 180 126674 505 6819 7984 33524 78347
"47" 184 126931 342 4371 6108 34844 81608
"48" 188 127098 247 2736 4469 35886 84007
"49" 192 127215 204 1629 3279 36644 85663
"50" 196 127260 175 939 2218 37200 86903
"51" 200 127320 160 522 1528 37589 87681
