"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 21 127487 11 7 1 2
"3" 32 37 127469 27 6 1 3
"4" 48 52 127457 42 3 1 6
"5" 64 72 127434 49 16 1 6
"6" 80 100 127405 71 13 1 15
"7" 96 133 127370 93 15 1 24
"8" 112 179 127328 115 23 6 35
"9" 128 233 127271 152 24 9 48
"10" 144 288 127216 183 31 15 59
"11" 160 368 127132 231 43 22 72
"12" 176 501 127001 328 50 28 95
"13" 192 614 126872 397 52 42 123
"14" 208 773 126711 477 85 56 155
"15" 224 993 126494 619 103 82 189
"16" 240 1232 126246 740 139 103 250
"17" 256 1614 125848 989 172 127 326
"18" 272 2060 125401 1279 210 150 421
"19" 288 2663 124786 1648 287 201 527
"20" 304 3443 123973 2141 355 266 681
"21" 320 4387 122994 2706 486 346 849
"22" 336 5660 121673 3536 593 442 1089
"23" 352 7250 120070 4485 787 582 1396
"24" 368 9183 118077 5622 993 774 1794
"25" 384 11717 115497 7143 1243 1007 2324
"26" 400 14775 112361 8947 1555 1278 2995
"27" 416 18546 108514 11154 1964 1631 3797
"28" 432 23114 103824 13684 2531 2086 4813
"29" 448 28798 98035 16856 3183 2629 6130
"30" 464 35550 91072 20612 3925 3334 7679
"31" 480 43221 83282 24507 4898 4151 9665
"32" 496 51919 74393 28623 5883 5251 12162
"33" 512 61550 64619 32649 7181 6522 15198
"34" 528 71605 54391 36129 8611 8094 18771
"35" 544 81813 44058 39029 9931 9849 23004
"36" 560 91778 34053 40674 11388 11937 27779
"37" 576 100923 24868 40649 12594 14340 33340
"38" 592 108849 17038 38960 13641 16849 39399
"39" 608 115181 10864 35542 14331 19539 45769
"40" 624 119708 6559 30554 14493 22348 52313
"41" 640 122632 3803 24810 13777 25236 58809
"42" 656 124448 2207 18976 12736 27888 64848
"43" 672 125632 1263 13908 11170 30250 70304
"44" 688 126320 763 9636 9329 32328 75027
"45" 704 126727 469 6331 7492 33968 78936
"46" 720 126972 307 3994 5829 35227 81922
"47" 736 127137 220 2516 4209 36222 84190
"48" 752 127247 174 1559 2883 36943 85862
"49" 768 127313 151 927 1993 37436 86957
"50" 784 127330 137 536 1342 37742 87710
"51" 800 127353 128 309 881 37968 88195
