"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127487 13 6 1 3
"3" 8 38 127472 28 4 2 4
"4" 12 49 127461 34 5 3 7
"5" 16 65 127441 46 6 4 9
"6" 20 77 127429 52 8 4 13
"7" 24 107 127399 71 14 4 18
"8" 28 134 127371 84 20 7 23
"9" 32 178 127329 112 22 11 33
"10" 36 233 127275 141 27 24 41
"11" 40 292 127206 177 31 32 52
"12" 44 382 127117 239 40 38 65
"13" 48 467 127029 289 43 51 84
"14" 52 584 126912 354 63 61 106
"15" 56 714 126776 427 85 77 125
"16" 60 920 126568 549 108 93 170
"17" 64 1187 126287 717 131 113 226
"18" 68 1524 125956 931 157 138 298
"19" 72 1925 125539 1170 207 181 367
"20" 76 2405 125048 1462 255 222 466
"21" 80 3098 124340 1883 328 277 610
"22" 84 3924 123483 2383 414 351 776
"23" 88 4974 122426 3037 510 440 987
"24" 92 6222 121100 3788 632 554 1248
"25" 96 7913 119427 4805 819 691 1598
"26" 100 10033 117229 6039 1112 856 2026
"27" 104 12810 114368 7738 1402 1096 2574
"28" 108 16239 110824 9837 1741 1401 3260
"29" 112 20299 106688 12129 2215 1795 4160
"30" 116 25317 101553 14957 2829 2280 5251
"31" 120 31512 95213 18385 3451 2867 6809
"32" 124 38497 88059 22101 4243 3654 8499
"33" 128 46684 79734 26127 5335 4551 10671
"34" 132 55841 70431 30328 6413 5740 13360
"35" 136 65829 60291 34507 7625 7151 16546
"36" 140 76092 49828 37679 9253 8755 20405
"37" 144 86381 39532 40074 10615 10751 24941
"38" 148 95812 29978 40952 11738 12993 30129
"39" 152 104459 21407 39999 13175 15449 35836
"40" 156 111632 14360 37454 13916 18157 42105
"41" 160 117084 8960 33398 14114 20998 48574
"42" 164 120947 5305 28206 13889 23737 55115
"43" 168 123477 3038 22346 13223 26461 61447
"44" 172 125095 1672 16829 12121 28910 67235
"45" 176 126011 965 11892 10653 31062 72404
"46" 180 126567 586 8122 8719 32949 76777
"47" 184 126892 375 5391 6827 34452 80222
"48" 188 127038 269 3348 5151 35603 82936
"49" 192 127170 209 2034 3731 36405 85000
"50" 196 127246 177 1182 2697 36959 86408
"51" 200 127294 161 674 1816 37361 87443
