"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127486 13 5 3 1
"3" 8 31 127477 21 5 3 2
"4" 12 39 127469 28 4 4 3
"5" 16 50 127457 34 6 4 6
"6" 20 60 127448 38 5 7 10
"7" 24 72 127437 43 7 8 14
"8" 28 91 127418 53 12 8 18
"9" 32 126 127381 75 12 10 29
"10" 36 181 127326 115 12 15 39
"11" 40 208 127295 128 16 17 47
"12" 44 266 127241 164 25 20 57
"13" 48 337 127164 199 45 24 69
"14" 52 452 127048 286 49 29 88
"15" 56 579 126914 365 56 40 118
"16" 60 738 126758 458 74 56 150
"17" 64 965 126526 595 106 70 194
"18" 68 1235 126241 763 142 91 239
"19" 72 1592 125866 976 161 128 327
"20" 76 2048 125409 1282 209 158 399
"21" 80 2567 124879 1594 255 207 511
"22" 84 3238 124187 1955 358 267 658
"23" 88 4152 123257 2525 428 343 856
"24" 92 5215 122171 3110 575 444 1086
"25" 96 6618 120717 3965 723 571 1359
"26" 100 8427 118876 5078 883 712 1754
"27" 104 10556 116688 6327 1105 904 2220
"28" 108 13234 113958 7875 1418 1156 2785
"29" 112 16719 110371 9962 1726 1473 3558
"30" 116 20951 106022 12394 2206 1864 4487
"31" 120 26017 100835 15291 2751 2361 5614
"32" 124 32023 94674 18534 3500 2978 7011
"33" 128 39035 87555 22094 4411 3718 8812
"34" 132 47219 79178 26080 5376 4703 11060
"35" 136 56705 69547 30594 6491 5878 13742
"36" 140 66510 59574 34472 7703 7316 17019
"37" 144 76769 49164 37822 9169 8902 20876
"38" 148 86841 39014 40037 10530 10840 25434
"39" 152 96607 29171 40940 12040 13120 30507
"40" 156 105091 20761 40095 13157 15574 36265
"41" 160 112224 13737 37507 13997 18216 42504
"42" 164 117761 8398 33429 14459 21049 48824
"43" 168 121452 4862 27943 14318 23816 55375
"44" 172 123785 2745 21982 13449 26540 61814
"45" 176 125194 1564 16313 12109 29013 67759
"46" 180 126083 891 11567 10305 31268 72943
"47" 184 126607 512 7802 8464 33056 77285
"48" 188 126970 329 5107 6707 34442 80714
"49" 192 127111 226 3119 5055 35604 83333
"50" 196 127220 176 1864 3634 36422 85300
"51" 200 127286 149 1065 2461 37073 86687
