"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127485 15 5 1 4
"3" 32 32 127477 22 1 3 6
"4" 48 34 127473 22 2 3 7
"5" 64 47 127463 31 5 3 8
"6" 80 63 127443 41 6 4 12
"7" 96 83 127425 53 7 7 16
"8" 112 104 127404 64 11 8 21
"9" 128 130 127375 79 14 12 25
"10" 144 187 127316 119 19 17 32
"11" 160 240 127266 157 24 21 38
"12" 176 298 127198 185 35 27 51
"13" 192 373 127125 234 41 34 64
"14" 208 477 127021 289 50 45 93
"15" 224 602 126897 365 66 57 114
"16" 240 752 126739 466 76 67 143
"17" 256 959 126531 590 89 83 197
"18" 272 1226 126254 742 143 102 239
"19" 288 1540 125929 930 168 141 301
"20" 304 1942 125507 1169 205 181 387
"21" 320 2422 125020 1436 272 223 491
"22" 336 3146 124273 1889 346 289 622
"23" 352 4037 123372 2444 436 370 787
"24" 368 5192 122180 3183 546 462 1001
"25" 384 6523 120817 3980 660 588 1295
"26" 400 8244 119059 4973 896 724 1651
"27" 416 10417 116850 6298 1130 916 2073
"28" 432 13143 113997 7887 1413 1174 2669
"29" 448 16691 110394 10029 1812 1468 3382
"30" 464 20885 106133 12480 2222 1881 4302
"31" 480 25960 100845 15280 2828 2401 5451
"32" 496 32202 94538 18852 3449 3002 6899
"33" 512 39370 87188 22564 4279 3763 8764
"34" 528 47390 78923 26345 5313 4704 11028
"35" 544 56839 69389 30656 6597 5861 13725
"36" 560 66812 59200 34666 7865 7259 17022
"37" 576 77216 48787 38048 9332 8841 20995
"38" 592 87319 38551 40320 10550 10783 25666
"39" 608 96728 29138 41073 11942 12976 30737
"40" 624 104967 20873 39803 13302 15463 36399
"41" 640 112184 13843 37418 13914 18159 42693
"42" 656 117661 8505 33170 14300 20979 49212
"43" 672 121339 5028 27807 13990 23806 55736
"44" 688 123827 2734 22014 13343 26466 62004
"45" 704 125230 1540 16473 12094 28939 67724
"46" 720 126056 898 11702 10451 31049 72854
"47" 736 126580 565 7947 8562 32909 77162
"48" 752 126894 357 5141 6660 34383 80710
"49" 768 127095 255 3161 5086 35538 83310
"50" 784 127227 189 1922 3647 36377 85281
"51" 800 127275 155 1156 2464 36989 86666
