"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 6 1 3
"3" 8 35 127471 25 3 1 6
"4" 12 42 127467 30 3 1 8
"5" 16 54 127456 33 6 2 13
"6" 20 61 127446 34 10 3 14
"7" 24 79 127428 44 14 4 17
"8" 28 104 127406 59 11 8 26
"9" 32 139 127371 86 16 10 27
"10" 36 180 127330 109 21 13 37
"11" 40 236 127268 144 26 17 49
"12" 44 279 127222 168 26 23 62
"13" 48 354 127146 215 30 27 82
"14" 52 472 127032 294 43 35 100
"15" 56 582 126917 363 57 41 121
"16" 60 724 126768 453 79 53 139
"17" 64 952 126540 591 109 62 190
"18" 68 1241 126230 769 130 88 254
"19" 72 1578 125885 989 155 112 322
"20" 76 1967 125493 1195 217 157 398
"21" 80 2553 124896 1578 271 204 500
"22" 84 3231 124195 1975 335 267 654
"23" 88 4206 123216 2575 428 349 854
"24" 92 5357 122006 3270 572 449 1066
"25" 96 6920 120417 4255 739 573 1353
"26" 100 8785 118508 5387 938 723 1737
"27" 104 11003 116204 6694 1132 951 2226
"28" 108 13888 113261 8389 1442 1210 2847
"29" 112 17411 109639 10446 1861 1548 3556
"30" 116 21774 105193 12933 2363 1957 4521
"31" 120 27077 99729 15838 2974 2470 5795
"32" 124 33431 93237 19313 3727 3115 7276
"33" 128 40974 85585 23337 4537 3882 9218
"34" 132 49268 77081 27273 5545 4927 11523
"35" 136 58561 67598 31336 6649 6162 14414
"36" 140 68558 57503 35205 7936 7565 17852
"37" 144 78761 47229 38204 9485 9292 21780
"38" 148 88629 37281 40010 10745 11323 26551
"39" 152 97987 27877 40532 12102 13558 31795
"40" 156 106304 19602 39458 13211 15984 37651
"41" 160 112978 12967 36576 13904 18741 43757
"42" 164 118133 7941 32236 14234 21585 50078
"43" 168 121759 4657 26888 14101 24307 56463
"44" 172 123944 2616 21036 13168 27013 62727
"45" 176 125341 1458 15694 11735 29499 68413
"46" 180 126131 846 11105 10080 31674 73272
"47" 184 126642 505 7454 8323 33464 77401
"48" 188 126906 343 4765 6404 34900 80837
"49" 192 127105 239 2963 4718 35955 83469
"50" 196 127248 171 1808 3355 36752 85333
"51" 200 127300 138 1042 2360 37305 86593
