"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127484 14 4 3 3
"3" 8 34 127476 23 3 4 4
"4" 12 44 127466 33 2 4 5
"5" 16 51 127456 36 4 4 7
"6" 20 69 127441 44 12 4 9
"7" 24 94 127413 63 11 4 16
"8" 28 123 127377 80 15 7 21
"9" 32 176 127331 122 16 11 27
"10" 36 220 127288 147 18 19 36
"11" 40 266 127239 168 23 24 51
"12" 44 339 127164 203 40 32 64
"13" 48 442 127051 269 53 39 81
"14" 52 585 126905 363 65 48 109
"15" 56 746 126746 465 84 62 135
"16" 60 951 126538 603 85 76 187
"17" 64 1174 126305 716 130 98 230
"18" 68 1506 125971 913 184 122 287
"19" 72 1941 125505 1204 203 154 380
"20" 76 2503 124952 1558 262 198 485
"21" 80 3157 124256 1939 346 255 617
"22" 84 4076 123331 2509 425 340 802
"23" 88 5182 122178 3139 570 442 1031
"24" 92 6641 120680 4053 685 567 1336
"25" 96 8506 118798 5215 913 705 1673
"26" 100 10670 116542 6499 1106 901 2164
"27" 104 13507 113648 8180 1433 1150 2744
"28" 108 16943 110135 10101 1875 1491 3476
"29" 112 21269 105675 12643 2363 1883 4380
"30" 116 26631 100278 15735 2910 2388 5598
"31" 120 32793 93939 19045 3620 3007 7121
"32" 124 40114 86428 22830 4612 3783 8889
"33" 128 48412 77986 26848 5534 4749 11281
"34" 132 57676 68528 31000 6623 5977 14076
"35" 136 67577 58497 34716 8113 7403 17345
"36" 140 77702 48227 37787 9391 9140 21384
"37" 144 87857 38080 39907 10892 11184 25874
"38" 148 97177 28727 40471 12160 13448 31098
"39" 152 105487 20440 39410 13181 15940 36956
"40" 156 112522 13393 36953 13917 18564 43088
"41" 160 117877 8303 32803 14184 21336 49554
"42" 164 121439 4924 27513 13954 24045 55927
"43" 168 123731 2822 21735 13081 26759 62156
"44" 172 125224 1587 16148 11945 29244 67887
"45" 176 126086 926 11472 10241 31338 73035
"46" 180 126562 560 7812 8317 33123 77310
"47" 184 126859 390 5134 6491 34590 80644
"48" 188 127048 286 3155 4934 35718 83241
"49" 192 127163 221 1909 3529 36520 85205
"50" 196 127259 184 1152 2451 37088 86568
"51" 200 127301 162 657 1624 37491 87529
