"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127478 20 5 0 6
"3" 8 39 127469 28 2 1 8
"4" 12 48 127461 35 3 1 9
"5" 16 58 127451 41 4 2 11
"6" 20 65 127443 41 6 3 15
"7" 24 92 127413 58 11 4 19
"8" 28 128 127382 82 14 6 26
"9" 32 153 127352 96 12 10 35
"10" 36 183 127323 113 17 14 39
"11" 40 223 127281 128 25 18 52
"12" 44 283 127218 164 34 24 61
"13" 48 375 127123 222 47 27 79
"14" 52 491 127008 298 52 42 99
"15" 56 623 126878 369 73 60 121
"16" 60 804 126684 484 74 78 168
"17" 64 1026 126459 621 99 102 204
"18" 68 1266 126204 754 127 129 256
"19" 72 1608 125859 953 186 156 313
"20" 76 2066 125393 1270 201 194 401
"21" 80 2641 124804 1628 258 244 511
"22" 84 3344 124077 2068 321 302 653
"23" 88 4167 123239 2529 432 382 824
"24" 92 5257 122118 3132 589 498 1038
"25" 96 6693 120628 3988 733 629 1343
"26" 100 8615 118680 5176 923 784 1732
"27" 104 10883 116343 6574 1140 974 2195
"28" 108 13761 113381 8287 1452 1223 2799
"29" 112 17271 109802 10328 1846 1546 3551
"30" 116 21606 105383 12801 2337 1954 4514
"31" 120 26882 99952 15803 2902 2470 5707
"32" 124 33205 93470 19291 3600 3112 7202
"33" 128 40638 85897 23254 4412 3916 9056
"34" 132 49072 77293 27339 5490 4914 11329
"35" 136 58476 67696 31384 6796 6147 14149
"36" 140 68774 57278 35344 8139 7669 17622
"37" 144 79018 46941 38482 9491 9416 21629
"38" 148 88900 36958 40315 10875 11423 26287
"39" 152 98388 27339 40903 12161 13721 31603
"40" 156 106716 19160 39832 13282 16207 37395
"41" 160 113353 12602 36716 14132 18899 43606
"42" 164 118392 7733 32109 14412 21634 50237
"43" 168 121923 4500 26775 13988 24419 56741
"44" 172 124050 2514 20743 13196 27067 63044
"45" 176 125372 1420 15357 11916 29404 68695
"46" 180 126195 842 10809 10070 31543 73773
"47" 184 126644 517 7283 8086 33335 77940
"48" 188 126914 331 4671 6357 34737 81149
"49" 192 127118 232 2896 4705 35833 83684
"50" 196 127225 178 1785 3322 36636 85482
"51" 200 127291 149 1054 2311 37158 86768
