"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127487 13 7 0 3
"3" 8 38 127472 26 7 1 4
"4" 12 59 127451 46 4 2 7
"5" 16 65 127443 46 6 3 10
"6" 20 78 127430 53 5 6 14
"7" 24 101 127407 65 10 6 20
"8" 28 141 127366 89 16 8 28
"9" 32 180 127325 115 23 8 34
"10" 36 231 127269 154 22 11 44
"11" 40 299 127201 194 35 15 55
"12" 44 381 127120 244 39 26 72
"13" 48 504 126995 314 61 36 93
"14" 52 664 126828 430 64 49 121
"15" 56 825 126666 514 99 57 155
"16" 60 1047 126432 646 119 75 207
"17" 64 1356 126118 858 134 98 266
"18" 68 1725 125737 1077 165 132 351
"19" 72 2175 125280 1343 222 172 438
"20" 76 2749 124691 1681 296 223 549
"21" 80 3497 123927 2134 358 296 709
"22" 84 4467 122917 2757 479 366 865
"23" 88 5714 121654 3495 629 484 1106
"24" 92 7310 120018 4462 770 631 1447
"25" 96 9236 118044 5636 958 816 1826
"26" 100 11616 115588 7040 1227 1024 2325
"27" 104 14661 112464 8843 1579 1313 2926
"28" 108 18447 108608 11055 1977 1659 3756
"29" 112 22931 103985 13564 2458 2108 4801
"30" 116 28404 98416 16657 3033 2673 6041
"31" 120 34903 91785 20098 3753 3375 7677
"32" 124 42273 84230 23808 4714 4181 9570
"33" 128 50961 75417 27909 5885 5236 11931
"34" 132 60483 65700 32034 7099 6482 14868
"35" 136 70714 55365 35967 8397 7995 18355
"36" 140 80917 44980 38786 9815 9848 22468
"37" 144 90955 34923 40593 11119 11898 27345
"38" 148 100116 25716 40732 12409 14239 32736
"39" 152 108192 17712 39281 13526 16856 38529
"40" 156 114400 11555 35939 14120 19565 44776
"41" 160 119218 6999 31094 14337 22360 51427
"42" 164 122420 3992 25608 14022 25046 57744
"43" 168 124362 2290 19712 13060 27730 63860
"44" 172 125601 1294 14413 11545 30146 69497
"45" 176 126267 743 10058 9772 32229 74208
"46" 180 126714 457 6699 7910 33905 78200
"47" 184 126981 304 4240 6101 35252 81388
"48" 188 127131 220 2536 4554 36304 83737
"49" 192 127257 169 1496 3257 37023 85481
"50" 196 127309 136 900 2138 37532 86739
"51" 200 127351 125 525 1447 37863 87516
