"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127487 11 5 2 3
"3" 8 32 127476 23 4 2 3
"4" 12 41 127468 28 6 2 5
"5" 16 57 127451 38 8 2 9
"6" 20 78 127429 51 10 3 14
"7" 24 119 127389 84 14 5 16
"8" 28 153 127352 110 18 6 19
"9" 32 195 127308 137 22 9 27
"10" 36 256 127242 179 22 18 37
"11" 40 351 127152 239 37 19 56
"12" 44 462 127031 308 49 31 74
"13" 48 638 126860 423 75 37 103
"14" 52 824 126667 538 99 51 136
"15" 56 1020 126451 655 107 72 186
"16" 60 1319 126153 823 156 96 244
"17" 64 1749 125706 1102 189 128 330
"18" 68 2239 125217 1409 232 173 425
"19" 72 2846 124593 1756 304 227 559
"20" 76 3610 123801 2200 401 291 718
"21" 80 4584 122803 2776 487 387 934
"22" 84 5813 121542 3531 610 504 1168
"23" 88 7408 119915 4485 791 652 1480
"24" 92 9460 117787 5780 974 817 1889
"25" 96 12081 115139 7366 1268 1031 2416
"26" 100 15252 111873 9242 1595 1308 3107
"27" 104 19101 107947 11507 1995 1674 3925
"28" 108 23751 103147 14109 2555 2127 4960
"29" 112 29506 97276 17288 3251 2695 6272
"30" 116 36363 90245 21021 4065 3359 7918
"31" 120 44276 82169 25078 5005 4193 10000
"32" 124 53197 73139 29322 6117 5289 12469
"33" 128 62886 63207 33288 7516 6600 15482
"34" 132 73168 52842 36899 8816 8214 19239
"35" 136 83280 42584 39368 10126 10125 23661
"36" 140 93255 32632 40717 11705 12269 28564
"37" 144 102286 23546 40528 12866 14678 34214
"38" 148 110002 15957 38850 13635 17323 40194
"39" 152 115892 10159 35083 14222 20005 46582
"40" 156 120156 6074 29955 14237 22817 53147
"41" 160 122938 3503 24014 13770 25594 59560
"42" 164 124727 1981 18382 12497 28249 65599
"43" 168 125743 1136 13357 10931 30473 70982
"44" 172 126404 682 9246 9131 32470 75557
"45" 176 126772 442 6114 7327 34111 79220
"46" 180 127024 287 3900 5627 35343 82154
"47" 184 127180 208 2364 4072 36372 84372
"48" 188 127270 165 1353 2909 37069 85939
"49" 192 127307 144 804 1930 37575 86998
"50" 196 127351 124 482 1273 37871 87725
"51" 200 127362 119 268 825 38081 88188
