"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127486 14 3 2 5
"3" 8 29 127480 18 2 3 6
"4" 12 37 127473 21 4 3 9
"5" 16 53 127457 34 4 4 11
"6" 20 68 127439 46 5 4 13
"7" 24 83 127423 54 8 5 16
"8" 28 112 127395 69 18 6 19
"9" 32 160 127347 103 20 13 24
"10" 36 184 127318 115 14 20 35
"11" 40 243 127260 155 26 22 40
"12" 44 317 127190 201 39 25 52
"13" 48 422 127074 275 39 40 68
"14" 52 534 126968 347 43 50 94
"15" 56 674 126827 419 63 65 127
"16" 60 832 126653 506 84 80 162
"17" 64 1055 126424 636 122 97 200
"18" 68 1339 126131 790 157 121 271
"19" 72 1743 125727 1070 190 149 334
"20" 76 2176 125264 1301 250 185 440
"21" 80 2845 124593 1734 311 235 565
"22" 84 3678 123741 2249 419 304 706
"23" 88 4707 122678 2913 505 386 903
"24" 92 6008 121350 3703 639 502 1164
"25" 96 7659 119640 4716 805 642 1496
"26" 100 9704 117551 5918 1080 829 1877
"27" 104 12344 114876 7507 1326 1090 2421
"28" 108 15473 111638 9368 1591 1422 3092
"29" 112 19402 107601 11614 2103 1797 3888
"30" 116 24300 102597 14446 2618 2281 4955
"31" 120 30193 96625 17699 3296 2890 6308
"32" 124 37006 89603 21247 4237 3617 7905
"33" 128 45001 81461 25319 5183 4501 9998
"34" 132 54025 72294 29596 6240 5626 12563
"35" 136 63759 62388 33629 7465 6942 15723
"36" 140 73826 52158 37065 8762 8513 19486
"37" 144 83995 41906 39566 10270 10325 23834
"38" 148 93810 32020 40782 11643 12437 28948
"39" 152 102735 23128 40522 12811 14857 34545
"40" 156 110286 15641 38387 13878 17418 40603
"41" 160 116233 9863 34709 14199 20100 47225
"42" 164 120317 5926 29569 14308 22832 53608
"43" 168 123088 3403 23739 13694 25496 60159
"44" 172 124734 1979 17886 12602 27980 66266
"45" 176 125820 1100 13048 10706 30370 71696
"46" 180 126444 653 8949 8969 32325 76201
"47" 184 126796 404 5932 7161 33838 79865
"48" 188 127060 287 3720 5441 35080 82819
"49" 192 127165 212 2282 3958 35979 84946
"50" 196 127258 165 1338 2792 36650 86478
"51" 200 127306 143 790 1876 37123 87517
