"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127479 20 5 2 3
"3" 8 38 127471 27 4 3 4
"4" 12 55 127454 39 7 3 6
"5" 16 73 127437 48 11 6 8
"6" 20 104 127406 69 11 12 12
"7" 24 129 127378 82 17 14 16
"8" 28 184 127318 118 24 18 24
"9" 32 253 127253 170 30 19 34
"10" 36 315 127185 208 26 29 52
"11" 40 398 127103 257 40 35 66
"12" 44 494 126997 302 64 43 85
"13" 48 647 126842 401 76 60 110
"14" 52 840 126650 521 96 76 147
"15" 56 1094 126392 691 112 93 198
"16" 60 1442 126021 898 151 125 268
"17" 64 1852 125606 1149 192 157 354
"18" 68 2392 125065 1477 260 201 454
"19" 72 3032 124390 1888 329 241 574
"20" 76 3901 123521 2401 439 314 747
"21" 80 5047 122348 3142 524 411 970
"22" 84 6407 120934 3961 689 515 1242
"23" 88 8182 119098 5073 838 667 1604
"24" 92 10321 116933 6302 1050 860 2109
"25" 96 12982 114203 7812 1453 1096 2621
"26" 100 16427 110646 9921 1752 1376 3378
"27" 104 20758 106198 12451 2236 1790 4281
"28" 108 25739 101097 15188 2848 2270 5433
"29" 112 32067 94691 18679 3616 2868 6904
"30" 116 39392 87181 22625 4400 3629 8738
"31" 120 47392 78976 26573 5314 4549 10956
"32" 124 56480 69703 30544 6579 5683 13674
"33" 128 66421 59690 34443 7979 7101 16898
"34" 132 76810 49162 37827 9351 8795 20837
"35" 136 86960 38917 40030 10779 10756 25395
"36" 140 96388 29346 40776 12069 12993 30550
"37" 144 105250 20647 40209 13186 15490 36365
"38" 148 112204 13748 37475 14007 18175 42547
"39" 152 117652 8451 33381 14320 20982 48969
"40" 156 121446 4905 28180 14082 23752 55432
"41" 160 123816 2780 22144 13433 26486 61753
"42" 164 125294 1514 16537 12130 29067 67560
"43" 168 126115 878 11679 10398 31219 72819
"44" 172 126611 535 7765 8684 33037 77125
"45" 176 126868 334 5042 6723 34512 80591
"46" 180 127099 236 3137 5064 35651 83247
"47" 184 127225 175 1898 3590 36499 85238
"48" 188 127288 136 1130 2523 37075 86560
"49" 192 127336 121 650 1682 37486 87518
"50" 196 127366 108 372 1087 37768 88139
"51" 200 127381 104 211 678 37940 88552
