"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127488 14 7 1 2
"3" 32 33 127477 23 3 2 5
"4" 48 38 127470 28 2 3 5
"5" 64 49 127459 34 3 4 8
"6" 80 64 127443 43 7 4 10
"7" 96 79 127425 50 10 7 12
"8" 112 115 127393 80 11 8 16
"9" 128 155 127351 103 17 14 21
"10" 144 193 127312 123 24 18 28
"11" 160 235 127272 144 31 21 39
"12" 176 313 127188 200 31 30 52
"13" 192 397 127110 250 34 45 68
"14" 208 474 127025 281 55 48 90
"15" 224 623 126867 368 81 66 108
"16" 240 822 126671 502 93 83 144
"17" 256 1038 126439 654 96 98 190
"18" 272 1270 126193 776 119 127 248
"19" 288 1629 125828 980 185 155 309
"20" 304 2075 125369 1257 232 188 398
"21" 320 2664 124784 1618 283 242 521
"22" 336 3348 124086 2054 324 311 659
"23" 352 4168 123227 2529 426 385 828
"24" 368 5292 122092 3200 564 470 1058
"25" 384 6682 120647 4060 676 584 1362
"26" 400 8473 118829 5129 851 737 1756
"27" 416 10604 116646 6375 1113 924 2192
"28" 432 13276 113883 7891 1398 1175 2812
"29" 448 16710 110383 9884 1763 1496 3567
"30" 464 20773 106184 12176 2220 1888 4489
"31" 480 26037 100867 15228 2826 2370 5613
"32" 496 32098 94653 18616 3465 2998 7019
"33" 512 39043 87473 22164 4285 3753 8841
"34" 528 47048 79302 25982 5333 4735 10998
"35" 544 56479 69779 30411 6484 5894 13690
"36" 560 66295 59790 34392 7681 7273 16949
"37" 576 76400 49538 37544 9046 8926 20884
"38" 592 86703 39166 39994 10554 10819 25336
"39" 608 96252 29550 40664 11943 13141 30504
"40" 624 104785 21047 39880 12971 15617 36317
"41" 640 111826 14096 37472 13771 18214 42369
"42" 656 117282 8807 33171 14427 20902 48782
"43" 672 121198 5193 27969 14160 23732 55337
"44" 688 123576 2949 22249 13277 26402 61648
"45" 704 125078 1666 16685 12145 28847 67401
"46" 720 126039 920 12007 10410 31118 72504
"47" 736 126537 559 8073 8654 32965 76845
"48" 752 126876 360 5305 6849 34385 80337
"49" 768 127093 247 3300 5183 35538 83072
"50" 784 127208 195 1958 3700 36415 85135
"51" 800 127274 155 1138 2570 37018 86548
