"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 19 127490 9 5 2 3
"3" 32 29 127481 19 5 2 3
"4" 48 34 127474 23 5 2 4
"5" 64 44 127465 30 5 3 6
"6" 80 58 127452 37 7 4 10
"7" 96 78 127432 52 7 5 14
"8" 112 95 127412 62 5 6 22
"9" 128 121 127388 72 13 7 29
"10" 144 155 127350 91 22 8 34
"11" 160 207 127300 130 21 14 42
"12" 176 264 127237 168 24 20 52
"13" 192 341 127160 220 30 27 64
"14" 208 413 127088 261 40 32 80
"15" 224 540 126956 335 58 42 105
"16" 240 700 126791 436 70 61 133
"17" 256 896 126592 554 87 77 178
"18" 272 1128 126352 709 108 96 215
"19" 288 1416 126058 877 142 127 270
"20" 304 1773 125692 1082 194 162 335
"21" 320 2281 125165 1387 244 203 447
"22" 336 2925 124507 1787 315 258 565
"23" 352 3728 123682 2260 377 348 743
"24" 368 4681 122713 2826 486 448 921
"25" 384 5930 121448 3594 623 542 1171
"26" 400 7558 119748 4558 842 685 1473
"27" 416 9537 117719 5765 1018 858 1896
"28" 432 11960 115238 7223 1222 1081 2434
"29" 448 15082 112039 9012 1660 1342 3068
"30" 464 18953 108078 11297 2054 1694 3908
"31" 480 23729 103151 14048 2544 2182 4955
"32" 496 29483 97277 17303 3206 2747 6227
"33" 512 36411 90284 21101 3990 3454 7866
"34" 528 44230 82251 25081 4884 4307 9958
"35" 544 52984 73281 29039 6062 5374 12509
"36" 560 62747 63387 33194 7350 6621 15582
"37" 576 72940 53059 36815 8607 8253 19265
"38" 592 83019 42893 39204 10256 10090 23469
"39" 608 92919 32919 40662 11570 12242 28445
"40" 624 101835 24047 40614 12587 14635 33999
"41" 640 109684 16238 38851 13729 17130 39974
"42" 656 115708 10367 35175 14189 19920 46424
"43" 672 120004 6166 29897 14513 22728 52866
"44" 688 122979 3500 24329 13773 25543 59334
"45" 704 124756 1955 18569 12720 28174 65293
"46" 720 125794 1112 13351 11214 30484 70745
"47" 736 126433 648 9175 9432 32425 75401
"48" 752 126828 403 6117 7372 34134 79205
"49" 768 127032 272 3852 5638 35382 82160
"50" 784 127175 207 2387 4017 36403 84368
"51" 800 127256 171 1429 2807 37055 85965
