"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 31 127479 21 8 1 1
"3" 32 44 127466 31 9 2 2
"4" 48 62 127447 45 6 6 5
"5" 64 80 127430 56 9 7 8
"6" 80 99 127407 64 7 8 20
"7" 96 123 127381 80 11 8 24
"8" 112 164 127340 100 17 14 33
"9" 128 214 127286 130 27 16 41
"10" 144 291 127211 179 33 21 58
"11" 160 354 127144 214 44 27 69
"12" 176 449 127046 282 41 36 90
"13" 192 582 126908 357 65 47 113
"14" 208 755 126736 471 84 59 141
"15" 224 953 126530 584 101 80 188
"16" 240 1209 126263 742 131 101 235
"17" 256 1550 125926 964 149 135 302
"18" 272 1966 125482 1219 188 169 390
"19" 288 2450 124987 1508 241 213 488
"20" 304 3144 124278 1937 310 270 627
"21" 320 3927 123478 2375 424 342 786
"22" 336 4949 122445 2951 558 450 990
"23" 352 6345 121006 3858 673 550 1264
"24" 368 8044 119254 4855 846 705 1638
"25" 384 10265 116985 6212 1073 864 2116
"26" 400 12935 114262 7821 1358 1107 2649
"27" 416 16169 110885 9691 1726 1408 3344
"28" 432 20300 106713 12071 2231 1792 4206
"29" 448 25422 101420 15013 2791 2267 5351
"30" 464 31600 95192 18440 3447 2858 6855
"31" 480 38854 87708 22279 4348 3586 8641
"32" 496 47155 79258 26549 5275 4510 10821
"33" 512 56463 69736 30926 6366 5627 13544
"34" 528 66185 59889 34547 7816 6978 16844
"35" 544 76538 49309 37942 9274 8623 20699
"36" 560 87043 38755 40397 10717 10549 25380
"37" 576 96631 29171 41082 12233 12825 30491
"38" 592 105488 20387 40433 13329 15290 36436
"39" 608 112609 13323 37918 14043 17983 42665
"40" 624 117945 8078 33570 14510 20759 49106
"41" 640 121607 4716 27914 14316 23577 55800
"42" 656 123860 2657 21998 13505 26316 62041
"43" 672 125250 1525 16270 12219 28817 67944
"44" 688 126100 884 11544 10368 31031 73157
"45" 704 126608 539 7677 8549 32896 77486
"46" 720 126894 336 4918 6661 34452 80863
"47" 736 127092 228 3052 4952 35601 83487
"48" 752 127238 165 1854 3479 36477 85428
"49" 768 127315 125 1109 2356 37033 86817
"50" 784 127348 109 634 1643 37399 87672
"51" 800 127382 97 393 1047 37661 88281
