"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127487 13 5 3 2
"3" 8 31 127479 20 2 4 5
"4" 12 31 127476 19 2 5 5
"5" 16 44 127465 25 7 6 6
"6" 20 57 127452 34 5 7 11
"7" 24 71 127439 42 6 9 14
"8" 28 86 127423 50 5 9 22
"9" 32 95 127414 51 10 9 25
"10" 36 125 127383 69 16 12 28
"11" 40 146 127363 80 21 14 31
"12" 44 185 127320 109 21 19 36
"13" 48 240 127262 146 21 22 51
"14" 52 298 127202 178 32 24 64
"15" 56 379 127118 218 45 32 84
"16" 60 473 127022 278 53 36 106
"17" 64 604 126893 351 77 52 124
"18" 68 787 126712 469 94 69 155
"19" 72 984 126503 602 103 86 193
"20" 76 1242 126234 742 139 112 249
"21" 80 1633 125837 996 174 137 326
"22" 84 2055 125393 1257 207 170 421
"23" 88 2584 124845 1584 249 217 534
"24" 92 3269 124155 2001 304 286 678
"25" 96 4094 123316 2437 447 347 863
"26" 100 5242 122133 3118 598 439 1087
"27" 104 6731 120601 4074 723 580 1354
"28" 108 8611 118648 5264 864 740 1743
"29" 112 10906 116325 6622 1155 930 2199
"30" 116 13857 113325 8422 1466 1165 2804
"31" 120 17407 109701 10486 1919 1448 3554
"32" 124 21729 105234 12976 2395 1862 4496
"33" 128 26967 99843 15894 2948 2381 5744
"34" 132 33390 93289 19335 3769 3021 7265
"35" 136 41078 85439 23452 4523 3844 9259
"36" 140 49382 76959 27447 5552 4840 11543
"37" 144 58823 67413 31695 6773 6058 14297
"38" 148 68735 57247 35264 8212 7485 17774
"39" 152 79147 46779 38443 9556 9298 21850
"40" 156 89053 36675 40244 11078 11206 26525
"41" 160 98579 27263 40949 12250 13476 31904
"42" 164 106705 19205 39636 13368 15881 37820
"43" 168 113444 12556 36633 14109 18597 44105
"44" 172 118415 7768 32029 14335 21389 50662
"45" 176 121846 4564 26437 14065 24164 57180
"46" 180 124078 2550 20672 13104 26859 63443
"47" 184 125356 1483 15257 11640 29257 69202
"48" 188 126119 858 10670 9971 31364 74114
"49" 192 126642 533 7128 8137 33080 78297
"50" 196 126938 343 4697 6185 34498 81558
"51" 200 127115 257 2893 4706 35562 83954
