"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 6 2 2
"3" 8 37 127472 26 2 3 6
"4" 12 46 127463 31 2 3 10
"5" 16 58 127451 38 5 3 12
"6" 20 75 127430 53 6 3 13
"7" 24 100 127406 68 13 3 16
"8" 28 128 127380 83 14 7 24
"9" 32 162 127339 100 21 10 31
"10" 36 232 127275 155 22 11 44
"11" 40 275 127232 179 25 16 55
"12" 44 342 127163 216 34 21 71
"13" 48 458 127045 279 61 32 86
"14" 52 610 126887 377 73 47 113
"15" 56 793 126701 496 86 68 143
"16" 60 1020 126460 630 112 90 188
"17" 64 1287 126182 803 128 120 236
"18" 68 1645 125827 1012 173 152 308
"19" 72 2116 125340 1300 231 185 400
"20" 76 2734 124705 1691 290 230 523
"21" 80 3465 123964 2131 363 315 656
"22" 84 4363 123032 2651 485 393 834
"23" 88 5601 121747 3428 620 498 1055
"24" 92 7102 120204 4352 772 627 1351
"25" 96 9025 118256 5519 945 780 1781
"26" 100 11392 115816 6886 1237 995 2274
"27" 104 14467 112673 8739 1564 1273 2891
"28" 108 18245 108795 10933 2016 1624 3672
"29" 112 22917 103989 13670 2452 2045 4750
"30" 116 28542 98273 16872 3066 2596 6008
"31" 120 35065 91574 20286 3861 3275 7643
"32" 124 42663 83832 24178 4792 4146 9547
"33" 128 51353 74964 28434 5750 5194 11975
"34" 132 60794 65381 32428 6953 6459 14954
"35" 136 70831 55168 36104 8354 7933 18440
"36" 140 81129 44749 38828 9893 9789 22619
"37" 144 91146 34660 40574 11239 11844 27489
"38" 148 100223 25536 40531 12654 14081 32957
"39" 152 108262 17599 39023 13617 16662 38960
"40" 156 114713 11352 35848 14193 19382 45290
"41" 160 119279 6859 30928 14322 22096 51933
"42" 164 122451 3985 25315 13922 24910 58304
"43" 168 124353 2278 19478 12772 27470 64633
"44" 172 125597 1237 14422 11254 29795 70126
"45" 176 126331 724 10009 9550 31884 74888
"46" 180 126722 463 6522 7813 33561 78826
"47" 184 126979 321 4166 5889 34955 81969
"48" 188 127122 244 2517 4301 35934 84370
"49" 192 127214 187 1516 3026 36608 86064
"50" 196 127284 160 910 2048 37057 87269
"51" 200 127334 142 530 1382 37379 88043
