"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 18 127490 8 4 3 3
"3" 32 27 127483 16 2 4 5
"4" 48 32 127478 19 4 4 5
"5" 64 41 127469 24 4 6 7
"6" 80 51 127459 33 4 6 8
"7" 96 61 127447 38 7 7 9
"8" 112 73 127437 42 10 10 11
"9" 128 87 127421 49 10 10 18
"10" 144 111 127392 60 15 12 24
"11" 160 153 127354 91 11 15 36
"12" 176 191 127316 117 17 16 41
"13" 192 245 127259 153 25 21 46
"14" 208 302 127201 183 36 32 51
"15" 224 372 127128 216 43 42 71
"16" 240 488 127007 302 39 51 96
"17" 256 598 126896 363 51 68 116
"18" 272 766 126725 463 78 78 147
"19" 288 966 126514 569 110 97 190
"20" 304 1253 126226 769 121 119 244
"21" 320 1580 125889 979 155 155 291
"22" 336 1994 125462 1239 188 191 376
"23" 352 2506 124938 1540 253 242 471
"24" 368 3117 124290 1902 302 300 613
"25" 384 4026 123385 2454 422 362 788
"26" 400 5149 122225 3118 565 468 998
"27" 416 6569 120761 4018 710 567 1274
"28" 432 8274 119001 5038 865 740 1631
"29" 448 10487 116761 6339 1127 939 2082
"30" 464 13298 113891 8028 1437 1215 2618
"31" 480 16710 110337 10044 1800 1486 3380
"32" 496 21026 105950 12586 2218 1904 4318
"33" 512 25971 100888 15289 2795 2409 5478
"34" 528 32244 94520 18705 3582 3024 6933
"35" 544 39353 87223 22484 4312 3810 8747
"36" 560 47490 78894 26476 5317 4779 10918
"37" 576 56533 69684 30426 6533 5951 13623
"38" 592 66402 59644 34210 7904 7368 16920
"39" 608 76676 49317 37560 9236 8997 20883
"40" 624 86788 39116 39705 10642 10942 25499
"41" 640 96333 29546 40687 11857 13189 30600
"42" 656 104777 21093 39963 12949 15604 36261
"43" 672 112022 13961 37592 13753 18150 42527
"44" 688 117351 8727 33346 14019 20940 49046
"45" 704 121111 5222 27917 13970 23702 55522
"46" 720 123563 2989 22212 13252 26330 61769
"47" 736 124993 1726 16659 11889 28813 67632
"48" 752 125942 1014 11904 10347 30953 72738
"49" 768 126475 630 8171 8532 32776 76996
"50" 784 126820 403 5286 6789 34236 80509
"51" 800 127022 276 3291 5066 35437 83228
