"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127483 16 3 0 6
"3" 32 41 127469 31 3 0 7
"4" 48 52 127456 36 6 1 9
"5" 64 69 127440 48 7 1 13
"6" 80 72 127433 48 5 3 16
"7" 96 93 127416 55 11 6 21
"8" 112 111 127394 64 6 9 32
"9" 128 140 127369 76 18 10 36
"10" 144 184 127321 107 22 10 45
"11" 160 233 127270 137 29 12 55
"12" 176 303 127198 187 30 19 67
"13" 192 391 127113 239 41 28 83
"14" 208 485 127011 296 46 37 106
"15" 224 628 126858 388 67 49 124
"16" 240 850 126641 535 89 66 160
"17" 256 1078 126397 694 103 82 199
"18" 272 1380 126100 858 147 112 263
"19" 288 1738 125727 1067 181 140 350
"20" 304 2229 125226 1353 228 188 460
"21" 320 2883 124558 1761 289 242 591
"22" 336 3639 123771 2220 368 300 751
"23" 352 4604 122794 2791 477 387 949
"24" 368 5829 121556 3532 612 495 1190
"25" 384 7361 119970 4452 777 636 1496
"26" 400 9312 117957 5615 993 807 1897
"27" 416 11822 115367 7145 1255 1024 2398
"28" 432 14912 112222 8968 1605 1295 3044
"29" 448 18795 108230 11274 2006 1639 3876
"30" 464 23643 103269 14140 2505 2100 4898
"31" 480 29252 97515 17224 3106 2685 6237
"32" 496 35938 90688 20805 3962 3310 7861
"33" 512 43824 82679 24795 4929 4157 9943
"34" 528 52786 73603 29165 6017 5222 12382
"35" 544 62385 63763 33121 7358 6482 15424
"36" 560 72399 53558 36490 8701 8105 19103
"37" 576 82716 43173 39255 10094 9950 23417
"38" 592 92573 33250 40635 11565 12021 28352
"39" 608 101553 24236 40440 12828 14336 33949
"40" 624 109474 16456 38679 13760 17046 39989
"41" 640 115449 10582 35141 14276 19742 46290
"42" 656 119782 6379 30255 14133 22564 52830
"43" 672 122785 3658 24606 13609 25337 59233
"44" 688 124555 2087 18853 12548 27889 65265
"45" 704 125702 1194 13600 11152 30218 70732
"46" 720 126404 693 9387 9346 32161 75510
"47" 736 126742 441 6165 7454 33865 79258
"48" 752 126993 312 3934 5642 35151 82266
"49" 768 127152 213 2415 4125 36093 84519
"50" 784 127259 173 1457 2894 36766 86142
"51" 800 127295 150 859 1987 37228 87221
