"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127485 13 5 2 3
"3" 8 34 127476 24 4 2 4
"4" 12 42 127467 28 5 3 6
"5" 16 51 127459 33 5 4 9
"6" 20 66 127443 41 6 5 14
"7" 24 84 127423 51 8 6 19
"8" 28 117 127390 75 9 7 26
"9" 32 151 127354 94 20 8 29
"10" 36 207 127297 136 20 8 43
"11" 40 265 127239 180 24 10 51
"12" 44 348 127153 232 31 17 68
"13" 48 456 127050 306 46 24 80
"14" 52 572 126924 367 64 30 111
"15" 56 752 126733 474 88 46 144
"16" 60 967 126518 612 100 64 191
"17" 64 1227 126255 771 128 87 241
"18" 68 1565 125895 988 153 116 308
"19" 72 1989 125469 1223 217 147 402
"20" 76 2543 124908 1570 264 194 515
"21" 80 3258 124178 2002 361 245 650
"22" 84 4161 123225 2533 470 313 845
"23" 88 5336 122042 3282 570 402 1082
"24" 92 6772 120564 4147 718 532 1375
"25" 96 8489 118783 5139 902 694 1754
"26" 100 10738 116502 6476 1118 914 2230
"27" 104 13436 113689 8033 1440 1159 2804
"28" 108 16881 110202 10030 1799 1466 3586
"29" 112 21195 105789 12546 2292 1847 4510
"30" 116 26325 100534 15530 2758 2363 5674
"31" 120 32431 94300 18737 3530 3019 7145
"32" 124 39746 86847 22634 4362 3799 8951
"33" 128 48000 78411 26603 5501 4744 11152
"34" 132 57453 68834 30961 6679 5885 13928
"35" 136 67492 58573 34936 7974 7332 17250
"36" 140 77594 48244 38078 9370 8987 21159
"37" 144 87785 38081 40234 10714 11049 25788
"38" 148 97137 28654 40745 12020 13285 31087
"39" 152 105507 20348 39679 12929 15859 37040
"40" 156 112477 13430 36901 13881 18547 43148
"41" 160 117835 8291 32629 14390 21356 49460
"42" 164 121513 4804 27366 14076 24137 55934
"43" 168 123875 2705 21652 13231 26864 62128
"44" 172 125273 1520 16043 12058 29240 67932
"45" 176 126105 879 11404 10366 31362 72973
"46" 180 126615 529 7680 8490 33190 77255
"47" 184 126942 325 4973 6547 34637 80785
"48" 188 127113 230 3039 4894 35762 83418
"49" 192 127212 184 1851 3463 36558 85340
"50" 196 127276 148 1069 2389 37164 86654
"51" 200 127327 134 624 1613 37534 87556
