"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127485 20 4 2 4
"3" 8 36 127472 26 2 3 5
"4" 12 42 127465 30 2 4 6
"5" 16 54 127456 39 2 7 6
"6" 20 63 127445 41 4 8 10
"7" 24 77 127430 44 11 9 13
"8" 28 104 127403 65 12 11 16
"9" 32 132 127375 81 16 11 24
"10" 36 168 127336 109 12 17 30
"11" 40 206 127298 132 18 19 37
"12" 44 259 127246 162 25 23 49
"13" 48 353 127149 213 47 31 62
"14" 52 449 127046 277 52 43 77
"15" 56 587 126908 366 60 57 104
"16" 60 760 126730 480 77 64 139
"17" 64 946 126547 577 109 74 186
"18" 68 1212 126269 740 112 103 257
"19" 72 1530 125949 951 142 124 313
"20" 76 1918 125540 1181 196 152 389
"21" 80 2465 124993 1514 256 200 495
"22" 84 3086 124342 1888 302 260 636
"23" 88 4007 123405 2430 446 355 776
"24" 92 5068 122319 3067 540 458 1003
"25" 96 6509 120841 3929 711 586 1283
"26" 100 8249 119035 4996 848 749 1656
"27" 104 10568 116693 6421 1125 919 2103
"28" 108 13308 113862 8079 1400 1134 2695
"29" 112 16747 110310 10100 1770 1472 3405
"30" 116 20935 106006 12527 2235 1829 4344
"31" 120 26241 100584 15487 2855 2385 5514
"32" 124 32535 94147 18906 3620 2982 7027
"33" 128 39858 86680 22824 4371 3759 8904
"34" 132 48402 77946 27096 5499 4716 11091
"35" 136 57725 68538 31301 6596 5921 13907
"36" 140 67406 58587 34857 8013 7362 17174
"37" 144 77655 48243 38121 9350 9065 21119
"38" 148 87901 37904 40314 10734 11094 25759
"39" 152 97475 28330 40854 12418 13368 30835
"40" 156 105913 19959 39883 13432 15870 36728
"41" 160 112836 13233 37086 14022 18685 43043
"42" 164 117971 8185 32724 14160 21479 49608
"43" 168 121540 4829 27302 14003 24228 56007
"44" 172 123919 2696 21560 13177 26963 62219
"45" 176 125252 1505 16039 11789 29407 68017
"46" 180 126105 891 11290 10213 31495 73107
"47" 184 126594 530 7626 8277 33348 77343
"48" 188 126883 364 4867 6605 34798 80613
"49" 192 127074 264 3031 4944 35923 83176
"50" 196 127182 204 1852 3464 36771 85095
"51" 200 127268 164 1104 2443 37322 86399
