"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 30 127479 20 7 0 3
"3" 32 39 127470 28 5 1 5
"4" 48 54 127453 39 8 1 6
"5" 64 77 127433 57 11 2 7
"6" 80 124 127384 90 17 2 15
"7" 96 158 127348 116 16 6 20
"8" 112 208 127299 146 21 9 32
"9" 128 262 127244 173 28 16 45
"10" 144 345 127161 226 41 20 58
"11" 160 431 127070 278 45 29 79
"12" 176 556 126939 354 59 45 98
"13" 192 746 126742 482 76 58 130
"14" 208 955 126518 618 94 71 172
"15" 224 1204 126275 761 129 96 218
"16" 240 1525 125943 947 175 122 281
"17" 256 1945 125516 1179 244 157 365
"18" 272 2592 124841 1605 276 212 499
"19" 288 3345 124068 2089 348 270 638
"20" 304 4273 123143 2669 455 332 817
"21" 320 5418 121933 3328 598 431 1061
"22" 336 7036 120310 4350 741 562 1383
"23" 352 8798 118511 5373 928 725 1772
"24" 368 11053 116177 6698 1173 928 2254
"25" 384 14029 113144 8466 1527 1162 2874
"26" 400 17547 109498 10487 1833 1548 3679
"27" 416 21801 105130 12940 2219 1985 4657
"28" 432 27034 99817 15836 2944 2484 5770
"29" 448 33347 93353 19230 3667 3110 7340
"30" 464 40672 85890 23006 4544 3919 9203
"31" 480 49290 77126 27268 5582 4929 11511
"32" 496 58402 67757 31300 6791 6106 14205
"33" 512 68368 57659 35126 8136 7519 17587
"34" 528 78630 47306 38381 9429 9256 21564
"35" 544 88732 37153 40218 11026 11319 26169
"36" 560 98078 27634 40676 12201 13636 31565
"37" 576 106446 19454 39557 13222 16213 37454
"38" 592 113003 12960 36509 13889 18938 43667
"39" 608 118076 8056 32066 14152 21739 50119
"40" 624 121628 4753 26717 13820 24542 56549
"41" 640 123882 2721 21023 13019 27275 62565
"42" 656 125254 1569 15559 11791 29702 68202
"43" 672 126118 917 10982 10136 31878 73122
"44" 688 126602 552 7402 8247 33596 77357
"45" 704 126889 362 4810 6362 35005 80712
"46" 720 127081 257 3034 4715 36064 83268
"47" 736 127192 215 1845 3435 36873 85039
"48" 752 127268 166 1044 2420 37427 86377
"49" 768 127315 140 622 1609 37798 87286
"50" 784 127350 129 350 1102 38064 87834
"51" 800 127366 124 201 686 38230 88249
