"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 28 127479 18 7 1 2
"3" 32 44 127465 34 5 1 4
"4" 48 65 127443 50 7 1 7
"5" 64 77 127430 56 8 3 10
"6" 80 101 127406 67 13 4 17
"7" 96 136 127369 86 18 9 23
"8" 112 182 127322 115 25 12 30
"9" 128 243 127258 160 20 17 46
"10" 144 293 127207 186 30 24 53
"11" 160 357 127142 218 33 33 73
"12" 176 464 127034 279 53 44 88
"13" 192 590 126906 353 61 58 118
"14" 208 744 126749 446 69 72 157
"15" 224 937 126552 557 89 93 198
"16" 240 1188 126297 706 121 115 246
"17" 256 1475 125999 880 146 152 297
"18" 272 1875 125591 1119 196 180 380
"19" 288 2374 125070 1424 257 226 467
"20" 304 3045 124395 1863 296 279 607
"21" 320 3859 123567 2337 405 335 782
"22" 336 4905 122487 2964 529 424 988
"23" 352 6240 121110 3786 649 531 1274
"24" 368 7918 119408 4826 806 671 1615
"25" 384 9991 117254 6077 1019 849 2046
"26" 400 12684 114497 7664 1343 1071 2606
"27" 416 15877 111209 9543 1673 1357 3304
"28" 432 19897 107113 11787 2144 1774 4192
"29" 448 24729 102137 14500 2745 2246 5238
"30" 464 30747 96010 17939 3297 2851 6660
"31" 480 37719 88907 21562 4176 3535 8446
"32" 496 45777 80669 25639 5039 4476 10623
"33" 512 54669 71580 29658 6188 5556 13267
"34" 528 64569 61569 33716 7611 6854 16388
"35" 544 74833 51191 37244 8949 8430 20210
"36" 560 85206 40738 39812 10475 10259 24660
"37" 576 94850 30961 40919 11810 12460 29661
"38" 592 103718 22114 40584 12925 14826 35383
"39" 608 111125 14777 38202 13914 17555 41454
"40" 624 116765 9322 34202 14316 20375 47872
"41" 640 120689 5585 28849 14322 23104 54414
"42" 656 123385 3140 23089 13574 25869 60853
"43" 672 124923 1770 17242 12389 28409 66883
"44" 688 125958 1001 12384 10590 30702 72282
"45" 704 126517 606 8473 8778 32537 76729
"46" 720 126839 382 5546 6893 34041 80359
"47" 736 127097 250 3576 5154 35234 83133
"48" 752 127209 191 2155 3769 36047 85238
"49" 768 127278 156 1252 2612 36692 86722
"50" 784 127317 140 705 1795 37139 87678
"51" 800 127355 123 412 1198 37422 88323
