"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127484 16 6 1 3
"3" 32 38 127471 27 6 1 4
"4" 48 55 127453 38 8 2 7
"5" 64 69 127439 48 11 2 8
"6" 80 94 127415 65 16 3 10
"7" 96 124 127383 89 12 8 15
"8" 112 162 127347 103 23 12 24
"9" 128 203 127305 134 15 15 39
"10" 144 255 127244 161 26 17 51
"11" 160 337 127162 212 38 24 63
"12" 176 429 127067 266 42 30 91
"13" 192 554 126939 357 53 34 110
"14" 208 725 126766 463 84 40 138
"15" 224 935 126542 590 103 57 185
"16" 240 1227 126250 777 126 84 240
"17" 256 1543 125926 959 163 120 301
"18" 272 2048 125409 1288 224 149 387
"19" 288 2606 124846 1641 271 192 502
"20" 304 3362 124065 2138 338 241 645
"21" 320 4261 123138 2681 446 307 827
"22" 336 5313 122050 3272 592 407 1042
"23" 352 6823 120508 4164 751 554 1354
"24" 368 8757 118512 5357 966 703 1731
"25" 384 11197 116015 6879 1157 918 2243
"26" 400 14044 113092 8554 1470 1171 2849
"27" 416 17642 109444 10649 1883 1524 3586
"28" 432 22019 104876 13105 2357 1974 4583
"29" 448 27620 99203 16256 3051 2479 5834
"30" 464 34140 92505 19838 3697 3141 7464
"31" 480 41730 84786 23763 4580 3996 9391
"32" 496 50209 76170 27813 5700 4981 11715
"33" 512 59494 66710 31767 6935 6207 14585
"34" 528 69539 56511 35456 8235 7724 18124
"35" 544 79830 46077 38382 9704 9448 22296
"36" 560 89861 35963 40382 11108 11460 26911
"37" 576 99209 26589 40745 12367 13813 32284
"38" 592 107219 18571 39365 13385 16258 38211
"39" 608 113956 12073 36338 14093 18831 44694
"40" 624 118784 7378 31604 14358 21536 51286
"41" 640 122100 4326 26246 13960 24234 57660
"42" 656 124272 2384 20273 13261 26948 63790
"43" 672 125471 1335 14867 11539 29471 69594
"44" 688 126234 786 10371 9893 31528 74442
"45" 704 126670 483 6924 8072 33279 78395
"46" 720 126918 329 4390 6239 34678 81611
"47" 736 127138 228 2721 4595 35759 84063
"48" 752 127228 175 1652 3273 36539 85764
"49" 768 127303 145 1002 2202 37076 87023
"50" 784 127339 125 577 1428 37479 87855
"51" 800 127359 119 321 928 37703 88407
