"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127483 16 6 1 3
"3" 8 36 127472 26 3 2 5
"4" 12 47 127460 32 5 2 8
"5" 16 63 127444 46 4 2 11
"6" 20 75 127433 46 12 2 15
"7" 24 92 127417 57 13 4 18
"8" 28 117 127385 69 9 8 31
"9" 32 154 127354 96 11 12 35
"10" 36 180 127327 104 16 17 43
"11" 40 220 127284 123 18 20 59
"12" 44 287 127213 156 32 24 75
"13" 48 352 127147 198 37 30 87
"14" 52 454 127047 262 50 35 107
"15" 56 587 126911 350 58 46 133
"16" 60 729 126761 437 72 56 164
"17" 64 913 126574 543 88 77 205
"18" 68 1163 126319 698 104 101 260
"19" 72 1477 125996 883 151 120 323
"20" 76 1856 125597 1105 197 153 401
"21" 80 2384 125066 1438 255 197 494
"22" 84 3013 124424 1793 343 259 618
"23" 88 3847 123574 2331 406 319 791
"24" 92 4978 122398 3035 516 416 1011
"25" 96 6306 121032 3872 613 536 1285
"26" 100 8012 119298 4904 814 686 1608
"27" 104 10166 117083 6174 1100 869 2023
"28" 108 12896 114303 7850 1354 1116 2576
"29" 112 16292 110835 9817 1778 1416 3281
"30" 116 20463 106526 12241 2236 1822 4164
"31" 120 25542 101304 15175 2767 2297 5303
"32" 124 31517 95215 18453 3467 2911 6686
"33" 128 38641 87957 22174 4354 3680 8433
"34" 132 46901 79493 26232 5336 4650 10683
"35" 136 56148 70068 30528 6431 5827 13362
"36" 140 66072 59946 34592 7756 7173 16551
"37" 144 76279 49623 37886 9030 8840 20523
"38" 148 86668 39219 40128 10630 10841 25069
"39" 152 96398 29470 41142 12023 13042 30191
"40" 156 104848 21005 40154 13154 15558 35982
"41" 160 111917 14062 37628 13817 18156 42316
"42" 164 117458 8741 33497 14289 20919 48753
"43" 168 121216 5128 27990 14203 23723 55300
"44" 172 123621 2867 22128 13509 26369 61615
"45" 176 125190 1584 16567 12286 28882 67455
"46" 180 126058 908 11798 10452 31140 72668
"47" 184 126603 550 8038 8548 32973 77044
"48" 188 126864 371 5136 6688 34544 80496
"49" 192 127084 260 3246 4977 35684 83177
"50" 196 127198 202 1943 3617 36530 85108
"51" 200 127261 173 1161 2505 37103 86492
