"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 30 127484 20 6 2 2
"3" 32 30 127479 20 4 3 3
"4" 48 45 127463 31 5 4 5
"5" 64 54 127454 35 7 5 7
"6" 80 81 127428 53 7 9 12
"7" 96 121 127388 83 12 12 14
"8" 112 147 127357 97 16 13 21
"9" 128 189 127317 120 19 18 32
"10" 144 242 127260 146 32 22 42
"11" 160 333 127174 210 30 29 64
"12" 176 425 127074 269 46 34 76
"13" 192 536 126959 329 72 41 94
"14" 208 728 126767 468 80 61 119
"15" 224 950 126532 607 95 80 168
"16" 240 1251 126237 803 128 98 222
"17" 256 1570 125900 983 156 137 294
"18" 272 1987 125471 1237 202 165 383
"19" 288 2573 124879 1604 262 206 501
"20" 304 3241 124154 1988 341 267 645
"21" 320 4157 123242 2566 428 340 823
"22" 336 5344 122031 3321 558 429 1036
"23" 352 6833 120519 4240 700 551 1342
"24" 368 8699 118606 5324 926 740 1709
"25" 384 10958 116247 6685 1142 958 2173
"26" 400 13898 113276 8448 1450 1218 2782
"27" 416 17396 109669 10442 1889 1527 3538
"28" 432 21935 105036 13137 2350 1926 4522
"29" 448 27106 99725 16048 2842 2458 5758
"30" 464 33434 93246 19387 3693 3099 7255
"31" 480 40734 85756 23083 4590 3904 9157
"32" 496 49475 76942 27396 5596 4932 11551
"33" 512 58847 67349 31627 6733 6122 14365
"34" 528 68817 57189 35314 8168 7601 17734
"35" 544 78867 47115 38192 9598 9377 21700
"36" 560 88924 36978 40170 10818 11398 26538
"37" 576 98409 27414 40612 12338 13674 31785
"38" 592 106764 19090 39570 13254 16194 37746
"39" 608 113525 12453 36689 13984 18792 44060
"40" 624 118509 7653 32083 14310 21555 50561
"41" 640 121993 4355 26733 13911 24352 56997
"42" 656 124133 2449 20836 13169 26985 63143
"43" 672 125389 1411 15266 11765 29466 68892
"44" 688 126137 833 10573 10055 31601 73908
"45" 704 126653 491 7099 8076 33390 78088
"46" 720 126911 329 4605 6276 34694 81336
"47" 736 127125 231 2849 4648 35814 83814
"48" 752 127244 178 1691 3327 36634 85592
"49" 768 127313 145 1004 2272 37200 86837
"50" 784 127338 126 592 1483 37561 87702
"51" 800 127375 112 350 950 37810 88265
