"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127487 15 3 1 6
"3" 32 36 127474 26 1 2 7
"4" 48 41 127469 30 2 2 7
"5" 64 61 127448 38 11 2 10
"6" 80 95 127413 64 15 3 13
"7" 96 128 127381 87 17 3 21
"8" 112 181 127324 129 16 8 28
"9" 128 209 127289 139 20 11 39
"10" 144 285 127218 190 29 14 52
"11" 160 362 127141 234 41 19 68
"12" 176 456 127041 287 48 27 94
"13" 192 595 126901 363 71 45 116
"14" 208 750 126735 466 88 56 140
"15" 224 959 126531 602 93 83 181
"16" 240 1237 126251 765 133 104 235
"17" 256 1602 125869 992 178 134 298
"18" 272 2048 125403 1265 212 177 394
"19" 288 2653 124787 1661 275 223 494
"20" 304 3374 124046 2114 330 278 652
"21" 320 4240 123145 2619 445 352 824
"22" 336 5343 122018 3256 564 451 1072
"23" 352 6898 120439 4200 761 582 1355
"24" 368 8751 118552 5319 934 739 1759
"25" 384 11064 116168 6700 1197 934 2233
"26" 400 14146 113029 8559 1523 1215 2849
"27" 416 17761 109275 10674 1866 1561 3660
"28" 432 22188 104806 13230 2351 1997 4610
"29" 448 27556 99269 16209 3029 2502 5816
"30" 464 34136 92581 19801 3827 3176 7332
"31" 480 41742 84776 23646 4804 4027 9265
"32" 496 50655 75708 28176 5733 5055 11691
"33" 512 60138 66014 32373 6828 6270 14667
"34" 528 69918 56079 35869 8192 7714 18143
"35" 544 80080 45837 38596 9777 9515 22192
"36" 560 90319 35493 40442 11259 11588 27030
"37" 576 99858 25958 40988 12497 13972 32401
"38" 592 107782 18042 39399 13510 16577 38296
"39" 608 114401 11609 36283 14072 19341 44705
"40" 624 119089 7051 31546 14303 22026 51214
"41" 640 122337 4085 25818 13966 24899 57654
"42" 656 124322 2305 20028 12959 27476 63859
"43" 672 125527 1321 14629 11505 29916 69477
"44" 688 126275 786 10177 9839 32011 74248
"45" 704 126677 482 6664 8044 33759 78210
"46" 720 126954 327 4312 6127 35192 81323
"47" 736 127107 242 2650 4477 36258 83722
"48" 752 127212 189 1607 3106 37007 85492
"49" 768 127298 153 951 2186 37470 86691
"50" 784 127328 138 543 1515 37797 87473
"51" 800 127362 125 305 1000 38007 88050
