"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 37 127472 27 6 1 3
"3" 8 52 127456 40 5 2 5
"4" 12 67 127440 49 10 3 5
"5" 16 94 127413 69 14 4 7
"6" 20 126 127381 91 15 7 13
"7" 24 176 127330 123 21 10 22
"8" 28 227 127275 166 17 13 31
"9" 32 280 127224 183 30 22 45
"10" 36 367 127134 239 37 31 60
"11" 40 452 127048 293 35 39 85
"12" 44 563 126935 337 70 47 109
"13" 48 743 126754 468 63 68 144
"14" 52 922 126557 556 103 86 177
"15" 56 1233 126252 751 135 107 240
"16" 60 1599 125862 1010 151 135 303
"17" 64 2035 125417 1285 207 159 384
"18" 68 2604 124834 1623 295 199 487
"19" 72 3348 124075 2095 344 269 640
"20" 76 4174 123222 2569 440 351 814
"21" 80 5290 122081 3217 576 445 1052
"22" 84 6720 120611 4076 732 575 1337
"23" 88 8561 118714 5175 928 732 1726
"24" 92 10914 116336 6606 1151 940 2217
"25" 96 13758 113392 8282 1469 1182 2825
"26" 100 17420 109625 10442 1907 1507 3564
"27" 104 21983 104984 13138 2364 1926 4555
"28" 108 27306 99568 16123 3022 2430 5731
"29" 112 33604 93083 19592 3694 3062 7256
"30" 116 41121 85390 23484 4644 3817 9176
"31" 120 49808 76554 27737 5707 4838 11526
"32" 124 59234 66977 31870 6928 6051 14385
"33" 128 69403 56655 35724 8319 7549 17811
"34" 132 79680 46224 38727 9682 9308 21963
"35" 136 89486 36277 40438 11032 11338 26678
"36" 140 99038 26794 40925 12512 13634 31967
"37" 144 107471 18428 39886 13485 16181 37919
"38" 148 114004 11909 36681 14195 18945 44183
"39" 152 118951 7188 32134 14332 21799 50686
"40" 156 122261 4163 26472 14010 24606 57173
"41" 160 124277 2309 20549 13046 27288 63394
"42" 164 125606 1262 15135 11626 29800 69045
"43" 168 126301 746 10476 9984 31905 73936
"44" 172 126737 445 6985 8118 33680 77954
"45" 176 126987 279 4471 6250 35072 81194
"46" 180 127159 202 2772 4643 36107 83637
"47" 184 127247 161 1647 3279 36871 85450
"48" 188 127303 136 937 2290 37383 86693
"49" 192 127348 120 534 1534 37757 87523
"50" 196 127369 111 288 1012 37992 88077
"51" 200 127376 108 163 613 38161 88439
