"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127484 15 7 0 3
"3" 8 34 127476 24 3 2 5
"4" 12 47 127463 35 2 3 7
"5" 16 52 127456 37 4 3 8
"6" 20 64 127443 42 6 3 13
"7" 24 92 127414 60 11 7 14
"8" 28 110 127396 68 9 10 23
"9" 32 144 127365 86 17 12 29
"10" 36 188 127320 113 17 17 41
"11" 40 236 127269 137 28 22 49
"12" 44 315 127189 185 41 28 61
"13" 48 397 127103 241 39 39 78
"14" 52 496 126998 302 50 52 92
"15" 56 659 126839 394 75 61 129
"16" 60 830 126650 507 76 79 168
"17" 64 1086 126401 686 96 96 208
"18" 68 1345 126141 831 126 123 265
"19" 72 1736 125737 1064 177 153 342
"20" 76 2197 125268 1342 225 199 431
"21" 80 2754 124680 1658 296 242 558
"22" 84 3488 123936 2096 390 302 700
"23" 88 4486 122918 2732 488 386 880
"24" 92 5719 121646 3499 609 493 1118
"25" 96 7347 119979 4492 813 614 1428
"26" 100 9270 118004 5675 983 786 1826
"27" 104 11726 115519 7096 1232 1030 2368
"28" 108 14587 112527 8769 1509 1307 3002
"29" 112 18340 108734 10878 2007 1644 3811
"30" 116 23049 103887 13606 2508 2112 4823
"31" 120 28596 98213 16775 3029 2662 6130
"32" 124 35134 91486 20267 3851 3343 7673
"33" 128 42627 83793 24043 4641 4242 9701
"34" 132 51397 74890 28224 5825 5231 12117
"35" 136 61051 65112 32523 7029 6440 15059
"36" 140 71157 54884 36275 8391 7898 18593
"37" 144 81523 44400 39195 9871 9692 22765
"38" 148 91305 34526 40759 11304 11761 27481
"39" 152 100407 25359 40862 12430 14182 32933
"40" 156 108443 17369 39230 13533 16797 38883
"41" 160 114867 11126 35921 14115 19586 45245
"42" 164 119406 6783 30989 14383 22325 51709
"43" 168 122551 3904 25261 14074 25113 58103
"44" 172 124450 2186 19449 12981 27715 64305
"45" 176 125632 1245 14133 11511 30067 69921
"46" 180 126332 710 9871 9596 32144 74721
"47" 184 126742 458 6520 7782 33788 78652
"48" 188 126969 320 4165 5865 35151 81788
"49" 192 127097 246 2573 4263 36142 84119
"50" 196 127219 195 1544 3084 36812 85779
"51" 200 127282 169 898 2155 37288 86941
