"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127485 15 6 0 4
"3" 8 45 127465 34 6 0 5
"4" 12 59 127448 45 6 1 7
"5" 16 84 127426 62 6 4 12
"6" 20 106 127402 75 9 6 16
"7" 24 130 127375 82 16 9 23
"8" 28 175 127329 113 12 14 36
"9" 32 221 127285 141 19 19 42
"10" 36 268 127234 170 23 22 53
"11" 40 337 127167 200 38 28 71
"12" 44 430 127071 253 54 32 91
"13" 48 547 126947 328 59 45 115
"14" 52 700 126792 420 71 58 151
"15" 56 886 126606 545 71 72 198
"16" 60 1105 126377 673 108 92 232
"17" 64 1358 126112 803 157 121 277
"18" 68 1749 125706 1037 201 157 354
"19" 72 2299 125150 1391 273 196 439
"20" 76 2969 124480 1837 297 250 585
"21" 80 3700 123729 2260 375 341 724
"22" 84 4639 122729 2816 481 427 915
"23" 88 5845 121513 3548 621 525 1151
"24" 92 7465 119851 4509 821 659 1476
"25" 96 9569 117679 5791 1017 855 1906
"26" 100 12154 115020 7355 1306 1083 2410
"27" 104 15213 111890 9175 1590 1370 3078
"28" 108 19130 107891 11425 2067 1711 3927
"29" 112 23862 103057 14090 2590 2169 5013
"30" 116 29442 97347 17156 3189 2726 6371
"31" 120 36117 90470 20717 3982 3401 8017
"32" 124 44071 82394 24862 4848 4247 10114
"33" 128 52906 73400 28925 5992 5315 12674
"34" 132 62659 63490 33068 7275 6618 15698
"35" 136 72676 53383 36566 8521 8201 19388
"36" 140 83087 42890 39230 10160 9950 23747
"37" 144 92851 33067 40549 11463 12130 28709
"38" 148 101686 24245 40381 12577 14497 34231
"39" 152 109202 16652 38390 13349 17048 40415
"40" 156 115282 10717 34712 14068 19756 46746
"41" 160 119729 6434 29742 14258 22493 53236
"42" 164 122858 3615 24437 13582 25201 59638
"43" 168 124670 2017 18672 12581 27671 65746
"44" 172 125731 1157 13468 11054 30007 71202
"45" 176 126388 662 9288 9200 32013 75887
"46" 180 126781 422 6145 7397 33619 79620
"47" 184 127024 290 3895 5675 34907 82547
"48" 188 127135 214 2372 4134 35803 84826
"49" 192 127252 173 1432 2862 36497 86461
"50" 196 127309 154 847 1954 36954 87554
"51" 200 127330 137 467 1289 37274 88300
