"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127485 15 5 3 2
"3" 32 42 127468 31 4 3 4
"4" 48 50 127457 35 7 3 5
"5" 64 64 127445 42 9 5 8
"6" 80 91 127419 58 15 6 12
"7" 96 124 127385 77 17 12 18
"8" 112 157 127348 103 16 14 24
"9" 128 199 127305 131 17 18 33
"10" 144 240 127261 155 18 21 46
"11" 160 305 127200 191 30 24 60
"12" 176 399 127100 248 41 31 79
"13" 192 510 126990 320 50 39 101
"14" 208 640 126853 392 65 56 127
"15" 224 809 126670 494 80 73 162
"16" 240 1026 126460 625 109 90 202
"17" 256 1315 126158 789 147 119 260
"18" 272 1714 125748 1042 207 144 321
"19" 288 2218 125217 1366 236 189 427
"20" 304 2882 124559 1777 311 235 559
"21" 320 3741 123674 2315 432 290 704
"22" 336 4792 122584 2996 518 374 904
"23" 352 6125 121214 3821 613 482 1209
"24" 368 7773 119522 4806 826 627 1514
"25" 384 9874 117389 6080 1039 811 1944
"26" 400 12378 114831 7563 1279 1032 2504
"27" 416 15570 111560 9389 1640 1339 3202
"28" 432 19515 107481 11660 2103 1710 4042
"29" 448 24387 102498 14417 2675 2166 5129
"30" 464 30395 96400 17830 3365 2750 6450
"31" 480 37238 89416 21437 4153 3474 8174
"32" 496 45126 81325 25307 5124 4385 10310
"33" 512 53985 72307 29421 6175 5437 12952
"34" 528 63783 62359 33411 7571 6795 16006
"35" 544 73942 52035 36827 8950 8389 19776
"36" 560 84387 41536 39702 10232 10335 24118
"37" 576 93997 31755 40836 11561 12448 29152
"38" 592 102754 23057 40432 12796 14787 34739
"39" 608 110312 15647 38218 13864 17409 40821
"40" 624 116153 9920 34404 14247 20200 47302
"41" 640 120305 5934 29201 14242 23009 53853
"42" 656 123088 3425 23534 13495 25729 60330
"43" 672 124825 1874 17900 12490 28280 66155
"44" 688 125834 1093 12818 11059 30500 71457
"45" 704 126451 664 8740 9128 32467 76116
"46" 720 126809 420 5671 7305 34043 79790
"47" 736 127060 275 3651 5414 35282 82713
"48" 752 127180 209 2231 3878 36173 84898
"49" 768 127261 161 1379 2732 36784 86366
"50" 784 127327 138 798 1887 37229 87413
"51" 800 127356 124 446 1221 37530 88159
