"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127481 18 5 1 3
"3" 8 35 127475 25 5 1 4
"4" 12 44 127466 31 5 4 4
"5" 16 60 127449 40 9 5 6
"6" 20 81 127427 57 11 6 7
"7" 24 108 127400 75 11 10 12
"8" 28 144 127364 100 15 12 17
"9" 32 189 127314 125 25 15 24
"10" 36 237 127262 153 31 21 32
"11" 40 315 127188 199 35 26 55
"12" 44 396 127107 249 43 32 72
"13" 48 531 126966 331 63 40 97
"14" 52 681 126799 426 78 48 129
"15" 56 904 126583 584 86 64 170
"16" 60 1155 126330 729 112 90 224
"17" 64 1453 126024 912 133 115 293
"18" 68 1828 125625 1110 194 151 373
"19" 72 2358 125086 1446 246 190 476
"20" 76 3025 124409 1869 303 246 607
"21" 80 3885 123527 2393 402 317 773
"22" 84 4940 122427 3047 499 411 983
"23" 88 6262 121115 3840 669 511 1242
"24" 92 7956 119354 4883 826 671 1576
"25" 96 10068 117193 6100 1083 876 2009
"26" 100 12732 114469 7689 1377 1102 2564
"27" 104 15992 111112 9583 1712 1415 3282
"28" 108 20082 106915 11897 2230 1810 4145
"29" 112 25136 101771 14850 2771 2291 5224
"30" 116 31042 95673 18080 3473 2887 6602
"31" 120 38257 88304 21931 4277 3647 8402
"32" 124 46580 79843 26197 5238 4611 10534
"33" 128 55498 70655 30225 6420 5714 13139
"34" 132 65593 60485 34407 7748 7064 16374
"35" 136 75832 50073 37780 9163 8681 20208
"36" 140 86050 39735 40192 10608 10616 24634
"37" 144 95710 30058 41184 11942 12843 29741
"38" 148 104367 21450 40311 13241 15352 35463
"39" 152 111666 14315 37850 13918 18050 41848
"40" 156 117269 8835 33796 14275 20846 48352
"41" 160 121107 5230 28478 14168 23680 54781
"42" 164 123566 2977 22559 13487 26472 61048
"43" 168 125087 1685 16930 12179 28977 67001
"44" 172 125998 949 12081 10452 31260 72205
"45" 176 126542 561 8200 8673 33182 76487
"46" 180 126861 365 5342 6829 34704 79986
"47" 184 127090 251 3344 5117 35897 82732
"48" 188 127188 200 1996 3672 36757 84763
"49" 192 127281 168 1183 2568 37328 86202
"50" 196 127325 141 676 1701 37751 87197
"51" 200 127345 131 392 1075 38020 87858
