"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 5 3 2
"3" 8 43 127467 32 6 3 2
"4" 12 48 127459 33 5 6 4
"5" 16 61 127448 37 6 8 10
"6" 20 82 127427 51 9 10 12
"7" 24 114 127394 74 10 11 19
"8" 28 140 127367 86 16 13 25
"9" 32 182 127324 112 16 20 34
"10" 36 221 127285 134 16 22 49
"11" 40 277 127228 169 19 26 63
"12" 44 336 127166 196 38 32 70
"13" 48 434 127064 264 44 36 90
"14" 52 564 126934 349 59 52 104
"15" 56 684 126808 415 74 62 133
"16" 60 852 126638 517 83 83 169
"17" 64 1082 126405 650 117 101 214
"18" 68 1410 126055 867 150 123 270
"19" 72 1740 125715 1054 183 148 355
"20" 76 2242 125210 1371 219 189 463
"21" 80 2796 124648 1676 294 242 584
"22" 84 3574 123844 2121 399 308 746
"23" 88 4551 122831 2728 479 405 939
"24" 92 5854 121492 3544 616 512 1182
"25" 96 7383 119964 4444 779 641 1519
"26" 100 9341 117937 5603 965 828 1945
"27" 104 11772 115435 7004 1301 1040 2427
"28" 108 15012 112133 9008 1607 1338 3059
"29" 112 18752 108316 11217 1949 1730 3856
"30" 116 23240 103696 13755 2448 2183 4854
"31" 120 28710 98075 16681 3210 2725 6094
"32" 124 35351 91298 20310 3896 3401 7744
"33" 128 42852 83645 24001 4815 4241 9795
"34" 132 51539 74781 28239 5821 5293 12186
"35" 136 61044 65153 32194 7121 6562 15167
"36" 140 71157 54885 35928 8388 8141 18700
"37" 144 81436 44423 38934 9737 9885 22880
"38" 148 91203 34584 40326 11212 11953 27712
"39" 152 100499 25305 40552 12516 14322 33109
"40" 156 108367 17547 38867 13549 16915 39036
"41" 160 114658 11314 35588 14107 19569 45394
"42" 164 119348 6879 30759 14473 22289 51827
"43" 168 122472 3950 25263 13810 25131 58268
"44" 172 124464 2206 19598 12821 27623 64422
"45" 176 125618 1252 14235 11351 29990 70042
"46" 180 126359 706 9903 9674 32067 74715
"47" 184 126704 442 6542 7827 33693 78642
"48" 188 127003 303 4187 6014 35031 81771
"49" 192 127152 221 2602 4411 36003 84136
"50" 196 127224 179 1539 3063 36762 85860
"51" 200 127301 153 906 2087 37297 87011
