"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 6 0 4
"3" 8 34 127476 24 2 2 6
"4" 12 39 127470 27 1 4 7
"5" 16 45 127463 29 4 4 8
"6" 20 57 127451 36 8 4 9
"7" 24 86 127422 54 12 5 15
"8" 28 113 127395 71 18 8 16
"9" 32 152 127357 103 14 10 25
"10" 36 186 127319 124 17 16 29
"11" 40 229 127277 148 26 20 35
"12" 44 292 127210 184 33 27 48
"13" 48 377 127124 240 35 34 68
"14" 52 485 127013 299 59 40 87
"15" 56 616 126880 383 73 54 106
"16" 60 807 126686 508 83 73 143
"17" 64 1004 126479 612 119 87 186
"18" 68 1278 126198 797 118 111 252
"19" 72 1587 125885 978 157 133 319
"20" 76 2047 125422 1258 218 163 408
"21" 80 2598 124860 1580 278 213 527
"22" 84 3309 124110 1986 363 280 680
"23" 88 4237 123156 2599 430 355 853
"24" 92 5361 122028 3275 549 450 1087
"25" 96 6808 120531 4151 688 570 1399
"26" 100 8575 118728 5172 917 711 1775
"27" 104 10872 116342 6548 1176 906 2242
"28" 108 13806 113376 8380 1417 1160 2849
"29" 112 17221 109868 10370 1798 1454 3599
"30" 116 21464 105519 12755 2351 1857 4501
"31" 120 26752 100147 15730 2960 2392 5670
"32" 124 33072 93599 19189 3648 3000 7235
"33" 128 40534 86033 23115 4567 3802 9050
"34" 132 48972 77420 27275 5577 4754 11366
"35" 136 58281 67974 31296 6740 5962 14283
"36" 140 68096 57983 34995 8083 7428 17590
"37" 144 78266 47655 38078 9472 9081 21635
"38" 148 88563 37348 40170 10970 11051 26372
"39" 152 98030 27782 40939 12133 13364 31594
"40" 156 106395 19425 39830 13284 15921 37360
"41" 160 113184 12717 36922 13891 18668 43703
"42" 164 118334 7795 32440 14217 21410 50267
"43" 168 121774 4570 26791 13994 24237 56752
"44" 172 124010 2537 20961 13009 26914 63126
"45" 176 125355 1432 15623 11597 29449 68686
"46" 180 126099 854 10980 10048 31547 73524
"47" 184 126641 523 7397 8212 33312 77720
"48" 188 126927 346 4683 6427 34724 81093
"49" 192 127113 235 2890 4798 35788 83637
"50" 196 127219 191 1753 3392 36589 85485
"51" 200 127291 157 1039 2371 37129 86752
