"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 35 127474 25 6 0 4
"3" 8 46 127462 36 4 0 6
"4" 12 62 127447 49 5 0 8
"5" 16 67 127438 49 6 3 9
"6" 20 85 127422 58 3 6 18
"7" 24 105 127402 67 10 7 21
"8" 28 135 127368 76 17 11 31
"9" 32 171 127335 102 16 18 35
"10" 36 221 127281 128 22 25 46
"11" 40 282 127220 170 24 30 58
"12" 44 352 127145 212 32 36 72
"13" 48 438 127059 263 44 42 89
"14" 52 532 126957 316 48 55 113
"15" 56 681 126812 402 73 69 137
"16" 60 865 126611 519 101 82 163
"17" 64 1108 126369 665 121 102 220
"18" 68 1428 126052 863 162 125 278
"19" 72 1832 125639 1113 191 165 363
"20" 76 2288 125171 1374 234 221 459
"21" 80 2903 124541 1764 287 275 577
"22" 84 3632 123806 2202 346 350 734
"23" 88 4565 122844 2743 476 435 911
"24" 92 5793 121565 3461 636 544 1152
"25" 96 7257 120070 4313 778 691 1475
"26" 100 9151 118146 5456 961 874 1860
"27" 104 11538 115673 6928 1198 1091 2321
"28" 108 14514 112649 8636 1593 1340 2945
"29" 112 18247 108782 10854 1929 1682 3782
"30" 116 22726 104259 13316 2498 2130 4782
"31" 120 28182 98651 16468 2999 2664 6051
"32" 124 34670 92011 19920 3854 3333 7563
"33" 128 42392 84121 23952 4701 4196 9543
"34" 132 50912 75378 28110 5643 5188 11971
"35" 136 60318 65853 32100 7027 6414 14777
"36" 140 70237 55819 35703 8434 7892 18208
"37" 144 80449 45456 38527 9775 9679 22468
"38" 148 90419 35408 40180 11155 11728 27356
"39" 152 99789 26080 40608 12370 14076 32735
"40" 156 107695 18125 38964 13500 16636 38595
"41" 160 114242 11788 35988 13963 19402 44889
"42" 164 119074 7150 31414 14246 22190 51224
"43" 168 122301 4083 25966 13578 24984 57773
"44" 172 124326 2321 20201 12748 27527 63850
"45" 176 125495 1321 14687 11430 29905 69473
"46" 180 126279 756 10279 9770 31931 74299
"47" 184 126748 453 6893 7894 33651 78310
"48" 188 126975 307 4410 6094 35007 81464
"49" 192 127143 218 2668 4493 36095 83887
"50" 196 127261 164 1582 3260 36835 85584
"51" 200 127303 133 931 2210 37367 86795
