"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127487 13 7 2 1
"3" 32 37 127472 28 3 2 4
"4" 48 56 127458 43 7 2 4
"5" 64 62 127447 46 7 5 4
"6" 80 79 127428 52 8 5 14
"7" 96 120 127387 84 11 5 20
"8" 112 145 127361 97 15 7 26
"9" 128 181 127327 123 16 11 31
"10" 144 225 127279 146 24 18 37
"11" 160 294 127206 182 39 23 50
"12" 176 390 127104 245 49 31 65
"13" 192 534 126963 350 55 37 92
"14" 208 689 126806 455 63 52 119
"15" 224 859 126635 542 102 69 146
"16" 240 1128 126351 715 123 85 205
"17" 256 1465 126003 922 161 111 271
"18" 272 1902 125559 1216 180 152 354
"19" 288 2403 125050 1506 253 195 449
"20" 304 2978 124452 1824 321 246 587
"21" 320 3857 123548 2366 411 317 763
"22" 336 4959 122434 3042 526 401 990
"23" 352 6300 121051 3869 641 506 1284
"24" 368 7962 119320 4885 805 658 1614
"25" 384 10124 117096 6174 1060 827 2063
"26" 400 12750 114440 7737 1341 1076 2596
"27" 416 16137 110964 9736 1740 1398 3263
"28" 432 20260 106752 12158 2190 1760 4152
"29" 448 25173 101728 14883 2735 2250 5305
"30" 464 31212 95518 18174 3427 2870 6741
"31" 480 38202 88369 21872 4253 3620 8457
"32" 496 46309 80130 25942 5189 4514 10664
"33" 512 55497 70783 30181 6349 5628 13339
"34" 528 65157 60965 33936 7614 7038 16569
"35" 544 75234 50628 37128 9076 8633 20397
"36" 560 85469 40401 39545 10528 10591 24805
"37" 576 95199 30619 40809 11777 12711 29902
"38" 592 103900 21899 40062 13174 15143 35521
"39" 608 111351 14590 37998 13833 17866 41654
"40" 624 116866 9182 33994 14198 20562 48112
"41" 640 120738 5506 28584 14345 23319 54490
"42" 656 123349 3128 22642 13869 26027 60811
"43" 672 124965 1783 17180 12331 28701 66753
"44" 688 125932 1003 12353 10454 31020 72105
"45" 704 126459 618 8412 8743 32899 76405
"46" 720 126815 403 5510 6921 34427 79957
"47" 736 127081 264 3444 5170 35633 82834
"48" 752 127187 197 2048 3816 36453 84870
"49" 768 127266 167 1251 2642 37091 86282
"50" 784 127305 146 711 1788 37519 87287
"51" 800 127347 126 412 1188 37796 87951
